"Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type"
"201322C302737,1,1,1,1,6,3,0,0,0,0,0,9,3"
"201322C302737,1,2,2,1,1,3,0,0,2,0,0,9,3"
"201322C302738,1,1,1,1,10,2,0,0,0,0,0,9,3"
"201322C302738,2,2,1,2,9,3,0,0,0,0,0,9,3"
"201322C302742,2,1,1,1,4,3,0,0,0,0,0,1,3"
"201322C302768,2,1,1,1,3,3,0,0,0,0,0,1,1"
"201322C302770,1,1,3,1,1,3,5,1,0,0,0,0,3"
"201322C302777,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201322C302785,1,1,1,1,6,3,0,0,0,0,0,19,-1"
"201322C302806,2,1,1,1,8,2,0,0,0,0,0,1,1"
"201322C302809,2,1,1,1,8,3,0,0,0,0,0,9,3"
"201322C302811,1,1,1,1,6,3,0,0,0,0,0,19,1"
"201322C302816,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201322C302824,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201322C302824,2,2,1,1,9,3,0,0,0,0,0,9,1"
"201322C302824,2,3,2,2,8,3,0,0,1,0,0,9,1"
"201322C302828,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322C302829,1,1,1,1,5,3,0,0,0,0,0,9,3"
"201322C302859,1,1,1,2,10,2,0,0,0,0,0,9,1"
"201322C302872,2,1,1,1,8,3,0,0,0,0,0,5,1"
"201322C302880,1,1,1,1,7,3,0,0,0,0,0,3,1"
"201322C302888,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201322C302901,1,1,1,1,9,3,0,0,0,0,0,4,1"
"201322C302905,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201322C302907,1,1,1,1,10,3,0,0,0,0,0,9,1"
"201322C302913,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322C302914,1,1,1,2,9,3,0,0,0,0,0,9,3"
"201322C302914,2,2,1,1,8,3,0,0,0,0,0,9,2"
"201322C302916,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201322C302947,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201322C302956,1,1,1,1,4,3,0,0,0,0,0,9,3"
"201322C302956,1,2,2,1,4,3,0,0,1,0,0,9,3"
"201322C302969,1,1,1,2,5,3,0,0,0,0,0,9,-1"
"201322C302969,2,2,1,1,11,3,0,0,0,0,0,9,1"
"201322C302970,1,1,2,2,10,3,0,0,1,0,0,9,1"
"201322C303014,1,1,1,1,7,2,0,0,0,0,0,5,1"
"201322C303032,1,1,1,1,4,3,0,0,0,0,0,9,3"
"201322C303032,1,4,2,1,4,3,0,0,1,0,0,9,3"
"201322C303032,2,2,1,1,4,3,0,0,0,0,0,9,3"
"201322C303032,2,3,2,1,5,3,0,0,2,0,0,9,1"
"201322C303032,2,5,2,2,5,3,0,0,1,0,0,9,1"
"201322C303034,1,1,3,2,5,3,4,1,0,0,0,0,-1"
"201322C303041,1,1,2,2,5,3,0,0,1,0,0,9,3"
"201322C303043,1,1,3,1,10,3,4,1,0,0,0,0,3"
"201322C303043,1,2,2,2,9,3,0,0,2,0,0,5,1"
"201322C303049,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201322C303052,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201322C303059,1,1,1,1,6,1,0,0,0,0,0,9,1"
"201322C303062,1,1,3,1,4,3,5,1,0,0,0,0,1"
"201322C303064,1,2,1,1,7,3,0,0,0,0,0,10,1"
"201322C303064,2,1,1,1,8,2,0,0,0,0,0,1,1"
"201322C303068,1,1,1,1,8,3,0,0,0,0,0,5,1"
"201322C303076,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201322C303076,2,2,2,1,7,3,0,0,1,0,0,9,1"
"201322C303126,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201322C303126,2,2,1,1,6,3,0,0,0,0,0,9,3"
"201322C303141,1,1,1,1,6,3,0,0,0,0,0,5,3"
"201322C303148,1,1,1,1,5,3,0,0,0,0,0,9,3"
"201322C303165,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201322C303170,1,1,2,1,4,3,0,0,1,0,0,19,1"
"201322C303176,2,1,1,2,5,3,0,0,0,0,0,9,3"
"201322C303184,2,1,1,2,4,3,0,0,0,0,0,9,3"
"201322C303186,2,1,1,1,7,2,0,0,0,0,0,1,1"
"201322C303193,1,1,1,2,8,2,0,0,0,0,0,3,1"
"201322C303196,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201322C303198,1,1,1,1,9,2,0,0,0,0,0,10,1"
"201322C303198,1,2,2,1,11,2,0,0,0,0,0,10,3"
"201322C303203,1,1,1,1,11,2,0,0,0,0,0,9,1"
"201322C303209,1,1,1,1,4,3,0,0,0,0,0,1,-1"
"201322C303211,1,1,1,1,4,3,0,0,0,0,0,9,3"
"201322C303211,2,2,1,1,7,3,0,0,0,0,0,19,1"
"201322C303211,2,3,2,1,8,3,0,0,1,0,0,19,1"
"201322C303215,2,1,1,1,6,3,0,0,0,0,0,1,2"
"201322C303219,1,1,1,1,8,3,0,0,0,0,0,1,1"
"201322C303220,2,1,1,1,10,3,0,0,0,0,0,9,1"
"201322C303230,1,1,1,2,9,3,0,0,0,0,0,9,2"
"201322C303230,2,2,1,1,9,3,0,0,0,0,0,9,1"
"201322C303230,2,3,2,2,9,3,0,0,1,0,0,9,1"
"201322C303237,1,1,1,2,6,3,0,0,0,0,0,9,3"
"201322C303243,2,1,1,1,7,2,0,0,0,0,0,9,1"
"201322C303243,2,2,2,2,7,3,0,0,1,0,0,9,1"
"201322C303243,2,3,2,2,3,3,0,0,2,0,0,9,-1"
"201322C303244,1,1,1,1,7,3,0,0,0,0,0,9,3"
"201322C303248,2,1,1,1,4,3,0,0,0,0,0,1,1"
"201322C303262,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322C303262,2,2,1,1,8,3,0,0,0,0,0,9,3"
"201322C303269,1,1,1,1,5,2,0,0,0,0,0,9,3"
"201322C303270,1,1,1,1,7,3,0,0,0,0,0,21,1"
"201322C303270,1,2,3,1,9,1,9,9,0,0,0,0,1"
"201322C303292,2,1,1,1,5,3,0,0,0,0,0,1,3"
"201322C303297,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201322C303297,2,2,2,2,7,3,0,0,0,4,0,11,-1"
"201322C303298,2,1,1,1,9,3,0,0,0,0,0,1,1"
"201322C303302,1,1,1,1,4,3,0,0,0,0,0,9,3"
"201322C303304,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322C303304,2,2,1,1,8,3,0,0,0,0,0,9,2"
"201322C303305,2,1,1,1,5,3,0,0,0,0,0,9,1"
"201322C303305,2,2,2,2,7,2,0,0,1,0,0,9,-1"
"201322C303306,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201322C303307,2,1,1,1,4,3,0,0,0,0,0,1,3"
"201322C303317,1,1,3,1,5,3,5,1,0,0,0,0,3"
"201322C303318,2,1,1,2,5,3,0,0,0,0,0,9,3"
"201322C303318,2,2,2,2,8,3,0,0,1,0,0,9,1"
"201322C303318,2,3,2,2,6,3,0,0,2,0,0,9,1"
"201322C303323,2,1,1,1,9,3,0,0,0,0,0,9,2"
"201322C303329,1,1,3,2,7,3,5,1,0,0,0,0,-1"
"201322C303330,2,1,1,1,6,2,0,0,0,0,0,1,1"
"201322C303333,2,1,2,1,3,3,0,0,2,0,0,9,1"
"201322C303339,1,1,3,2,1,3,5,1,0,0,0,0,-1"
"201322C303343,1,1,3,1,10,3,5,1,0,0,0,0,2"
"201322C303364,1,1,1,2,9,3,0,0,0,0,0,9,3"
"201322C303364,2,2,1,1,8,3,0,0,0,0,0,21,-1"
"201322C303367,2,2,2,1,8,2,0,0,1,0,0,9,1"
"201322C303367,2,3,2,1,8,3,0,0,2,0,0,9,-1"
"201322C303367,3,1,1,2,8,3,0,0,0,0,0,9,1"
"201322C303371,1,1,3,1,4,3,6,9,0,0,0,0,2"
"201322C303403,1,1,1,1,5,3,0,0,0,0,0,9,3"
"201322C303410,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322C303417,1,1,3,1,3,3,5,3,0,0,0,0,-1"
"201322C303425,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201322C303428,1,1,1,1,9,3,0,0,0,0,0,1,1"
"201322C303431,2,1,1,1,2,3,0,0,0,0,0,1,1"
"201322C303447,1,1,1,2,8,3,0,0,0,0,0,9,2"
"201322C303447,2,2,2,2,10,3,0,0,1,0,0,9,2"
"201322C303464,2,1,2,2,8,3,0,0,1,0,0,9,1"
"201322C303470,1,1,1,1,8,2,0,0,0,0,0,5,1"
"201322C303490,1,1,3,2,7,3,9,9,0,0,0,0,3"
"201322C303491,1,1,3,1,9,3,6,9,0,0,0,0,-1"
"201322C303495,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201322C303499,1,1,1,2,6,2,0,0,0,0,0,9,2"
"201322C303502,1,1,1,2,9,2,0,0,0,0,0,9,2"
"201322C303502,3,2,1,1,5,3,0,0,0,0,0,19,2"
"201322C303509,2,1,1,1,8,2,0,0,0,0,0,5,1"
"201322C303515,1,1,3,2,4,3,1,3,0,0,0,0,1"
"201322C303518,1,1,1,1,8,3,0,0,0,0,0,5,1"
"201322C303519,1,1,1,1,10,3,0,0,0,0,0,9,3"
"201322C303520,1,1,1,2,6,3,0,0,0,0,0,9,2"
"201322C303526,1,1,3,1,11,1,9,9,0,0,0,0,3"
"201322C303527,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201322C303529,2,1,1,1,4,3,0,0,0,0,0,9,1"
"201322C303547,1,1,3,1,2,3,5,4,0,0,0,0,-1"
"201322C303549,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201322C303549,1,2,2,1,7,3,0,0,2,0,0,9,1"
"201322C303550,2,1,1,1,6,3,0,0,0,0,0,5,1"
"201322C303551,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201322C303563,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201322C303565,1,1,2,1,6,3,0,0,1,0,0,9,-1"
"201322C303565,1,2,2,2,7,3,0,0,2,0,0,9,-1"
"201322C303582,1,1,1,2,5,3,0,0,0,0,0,9,3"
"201322C303589,1,1,3,2,1,2,10,9,0,0,0,0,1"
"201322C303590,1,1,1,1,4,3,0,0,0,0,0,9,1"
"201322C303591,1,1,1,1,10,2,0,0,0,0,0,90,1"
"201322C303593,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201322C303620,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322C303620,2,2,1,1,7,3,0,0,0,0,0,9,1"
"201322C303644,1,1,1,1,9,2,0,0,0,0,0,9,1"
"201322C303644,2,2,1,1,9,1,0,0,0,0,0,9,3"
"201322C303656,1,1,2,2,7,3,0,0,2,0,0,8,1"
"201322C303715,2,1,1,1,8,1,0,0,0,0,0,4,1"
"201322C303727,1,1,1,2,9,3,0,0,0,0,0,9,3"
"201322C303731,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201322C303783,1,1,3,1,8,3,9,7,0,0,0,0,2"
"201322C303788,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322C303792,2,1,2,2,8,3,0,0,1,0,0,9,1"
"201322C303804,2,1,1,1,5,1,0,0,0,0,0,1,3"
"201322C303805,1,1,3,2,7,3,6,9,0,0,0,0,1"
"201322C303807,1,1,1,1,5,3,0,0,0,0,0,9,2"
"201322C303808,2,1,1,1,4,3,0,0,0,0,0,1,-1"
"201322C303814,1,1,1,1,7,2,0,0,0,0,0,9,3"
"201322C303832,1,1,2,1,11,3,0,0,2,0,0,9,1"
"201322C303832,1,2,2,2,11,3,0,0,1,0,0,9,1"
"201322C303837,2,1,1,2,8,3,0,0,0,0,0,1,1"
"201322C303842,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201322C303842,2,2,2,2,2,3,0,0,2,0,0,9,1"
"201322C303846,2,1,1,2,7,3,0,0,0,0,0,9,2"
"201322C303849,1,1,1,1,9,3,0,0,0,0,0,1,1"
"201322C303851,2,1,1,1,8,3,0,0,0,0,0,9,1"
"201322C303859,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201322C303869,1,1,1,2,8,3,0,0,0,0,0,9,3"
"201322C303875,2,1,1,1,7,3,0,0,0,0,0,3,1"
"201322C303881,1,1,1,1,6,3,0,0,0,0,0,3,1"
"201322C303892,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201322C303892,2,2,2,2,10,3,0,0,1,0,0,9,1"
"201322C303895,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322C303895,1,3,2,2,6,3,0,0,1,0,0,9,1"
"201322C303895,2,2,1,2,6,3,0,0,0,0,0,9,1"
"201322C303919,1,1,1,2,5,3,0,0,0,0,0,19,3"
"201322C303920,2,1,3,1,2,3,5,2,0,0,0,0,3"
"201322C303922,1,1,2,2,8,3,0,0,1,0,0,9,1"
"201322C303939,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201322C303950,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201322C303955,1,1,1,1,10,3,0,0,0,0,0,3,3"
"201322C303959,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322C303959,2,2,1,2,6,3,0,0,0,0,0,9,1"
"201322C303962,1,1,1,1,4,3,0,0,0,0,0,9,3"
"201322C303979,1,1,2,2,8,3,0,0,1,0,0,9,1"
"201322C303981,1,1,1,2,8,3,0,0,0,0,0,9,-1"
"201322C303982,1,1,1,2,10,3,0,0,0,0,0,9,2"
"201322C303984,2,1,1,1,8,3,0,0,0,0,0,9,1"
"201322C303984,2,2,2,2,7,3,0,0,1,0,0,9,1"
"201322C303996,1,1,1,2,4,3,0,0,0,0,0,3,1"
"201322C304024,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201322C304027,2,1,1,1,5,3,0,0,0,0,0,5,2"
"201322C304030,2,1,1,1,4,2,0,0,0,0,0,3,-1"
"201322C304032,1,1,1,1,8,3,0,0,0,0,0,21,2"
"201322C304038,2,1,1,2,4,3,0,0,0,0,0,9,2"
"201322C304039,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201322C304039,2,2,2,1,3,3,0,0,1,0,0,9,1"
"201322C304045,1,1,3,2,7,3,1,3,0,0,0,0,1"
"201322C304051,1,1,2,2,4,3,0,0,2,0,0,9,2"
"201322C304051,1,2,2,1,4,3,0,0,1,0,0,9,-1"
"201322C304073,1,1,3,2,10,2,5,1,0,0,0,0,1"
"201322C304080,1,1,1,1,7,3,0,0,0,0,0,5,1"
"201322C304088,1,1,1,1,5,3,0,0,0,0,0,9,3"
"201322C304088,2,2,1,1,8,2,0,0,0,0,0,9,3"
"201322C304102,2,1,1,1,7,3,0,0,0,0,0,5,2"
"201322C304108,1,1,1,1,8,3,0,0,0,0,0,19,1"
"201322C304110,1,1,1,1,10,3,0,0,0,0,0,9,1"
"201322C304116,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201322C304119,1,1,3,2,11,3,5,3,0,0,0,0,1"
"201322C304124,5,1,1,1,6,3,0,0,0,0,0,9,1"
"201322C304135,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201322C304144,1,1,1,1,4,3,0,0,0,0,0,3,-1"
"201322C304180,1,1,1,1,8,3,0,0,0,0,0,9,3"
"201322C304181,2,1,1,1,10,3,0,0,0,0,0,9,1"
"201322C304191,2,1,1,2,8,3,0,0,0,0,0,9,-1"
"201322C304195,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201322C304195,2,2,1,1,7,3,0,0,0,0,0,9,1"
"201322C304196,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201322C304204,1,1,3,2,8,3,5,3,0,0,0,0,1"
"201322C304208,1,1,3,1,4,2,4,1,0,0,0,0,3"
"201322C304214,1,1,1,1,4,3,0,0,0,0,0,1,1"
"201322C304216,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201322C304216,2,2,1,1,6,3,0,0,0,0,0,9,1"
"201322C304224,1,1,1,1,3,3,0,0,0,0,0,1,1"
"201322C304228,1,1,1,1,9,3,0,0,0,0,0,9,2"
"201322C304228,2,2,1,1,8,2,0,0,0,0,0,9,1"
"201322C304252,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201322C304252,2,2,2,2,9,3,0,0,1,0,0,9,3"
"201322C304252,2,3,2,2,5,3,0,0,2,0,0,9,3"
"201322C304257,1,1,1,1,5,3,0,0,0,0,0,4,3"
"201322C304282,1,1,3,1,6,3,6,7,0,0,0,0,1"
"201322C304289,1,1,1,1,6,3,0,0,0,0,0,9,-1"
"201322C304308,1,1,1,2,5,3,0,0,0,0,0,3,1"
"201322C304331,1,1,1,1,5,3,0,0,0,0,0,9,2"
"201322C304347,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201322C304350,1,1,1,1,6,3,0,0,0,0,0,19,1"
"201322C304361,2,1,1,2,6,3,0,0,0,0,0,9,3"
"201322C304361,2,2,2,2,3,3,0,0,2,0,0,9,3"
"201322C304370,1,1,1,1,7,2,0,0,0,0,0,1,1"
"201322C304378,1,1,3,1,7,3,9,9,0,0,0,0,1"
"201322C304380,1,1,3,2,3,3,9,9,0,0,0,0,-1"
"201322C304406,1,1,3,1,6,2,5,1,0,0,0,0,1"
"201322C304413,1,1,1,1,4,2,0,0,0,0,0,3,-1"
"201322C304417,1,1,3,2,8,3,6,9,0,0,0,0,1"
"201322C304417,1,2,3,2,9,3,6,9,0,0,0,0,1"
"201322C304425,2,1,1,2,7,3,0,0,0,0,0,9,-1"
"201322C304451,1,1,1,1,7,3,0,0,0,0,0,1,-1"
"201322C304454,1,1,1,1,10,3,0,0,0,0,0,9,3"
"201322C304454,2,2,1,2,5,3,0,0,0,0,0,9,1"
"201322C304469,3,1,1,1,8,3,0,0,0,0,0,9,3"
"201322C304469,4,2,1,1,5,3,0,0,0,0,0,9,3"
"201322C304469,5,3,1,2,7,3,0,0,0,0,0,9,1"
"201322C304474,2,1,2,2,9,3,0,0,1,0,0,9,1"
"201322C304478,1,1,1,1,5,2,0,0,0,0,0,3,2"
"201322C304484,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201322C304489,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201322C304491,2,1,1,1,5,3,0,0,0,0,0,5,1"
"201322C304493,2,1,1,1,8,2,0,0,0,0,0,9,-1"
"201322C304503,1,1,1,2,4,3,0,0,0,0,0,9,2"
"201322C304513,1,1,2,1,9,3,0,0,2,0,0,9,1"
"201322C304519,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322C304519,1,2,2,2,7,3,0,0,1,0,0,9,1"
"201322C304519,1,3,2,2,8,3,0,0,2,0,0,9,1"
"201322C304529,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201322C304540,1,1,3,2,3,3,5,1,0,0,0,0,1"
"201322C304541,2,1,1,1,8,3,0,0,0,0,0,9,3"
"201322C304541,2,2,2,1,7,3,0,0,2,0,0,9,3"
"201322C304546,2,1,1,1,8,3,0,0,0,0,0,5,-1"
"201322C304563,2,1,1,1,11,3,0,0,0,0,0,9,3"
"201322C304576,2,1,1,1,4,3,0,0,0,0,0,9,1"
"201322C304583,1,1,1,2,10,3,0,0,0,0,0,9,1"
"201322C304583,2,2,1,1,4,3,0,0,0,0,0,9,3"
"201322C304594,1,1,1,2,11,3,0,0,0,0,0,1,1"
"201322C304604,1,1,1,1,11,3,0,0,0,0,0,9,3"
"201322C304604,2,2,1,1,8,3,0,0,0,0,0,9,1"
"201322C304614,1,1,1,1,9,3,0,0,0,0,0,4,1"
"201322C304615,1,1,1,1,6,3,0,0,0,0,0,9,2"
"201322C304616,1,1,1,2,5,3,0,0,0,0,0,2,3"
"201322C304620,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201322C304620,2,2,1,2,9,3,0,0,0,0,0,9,3"
"201322C304622,2,1,2,2,9,3,0,0,1,0,0,9,3"
"201322C304626,2,1,1,1,11,3,0,0,0,0,0,9,1"
"201322C304627,1,1,1,1,4,3,0,0,0,0,0,3,2"
"201322C304637,2,1,1,2,9,3,0,0,0,0,0,9,3"
"201322C304643,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201322C304647,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201322C304648,2,1,1,2,5,3,0,0,0,0,0,9,3"
"201322C304652,2,1,2,2,2,3,0,0,2,0,0,9,3"
"201322C304654,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201322C304661,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201322C304662,1,1,2,2,2,3,0,0,2,0,0,9,-1"
"201322C304667,1,1,1,2,7,3,0,0,0,0,0,1,1"
"201322C304671,1,1,3,2,8,3,5,1,0,0,0,0,2"
"201322C304677,1,1,1,1,11,2,0,0,0,0,0,9,3"
"201322C304677,1,3,2,2,11,3,0,0,1,0,0,9,3"
"201322C304677,2,2,1,1,4,2,0,0,0,0,0,3,1"
"201322C304704,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322C304715,1,1,3,1,7,3,9,5,0,0,0,0,1"
"201322C304730,2,1,1,1,8,3,0,0,0,0,0,9,3"
"201322C304731,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201322C304744,1,1,1,2,6,3,0,0,0,0,0,9,2"
"201322C304750,2,1,2,2,6,3,0,0,1,0,0,9,1"
"201322C304764,1,1,1,1,6,2,0,0,0,0,0,9,3"
"201322C304767,1,1,3,1,8,3,1,3,0,0,0,0,1"
"201322C304768,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201322C304769,1,1,2,2,9,3,0,0,2,0,0,9,1"
"201322C400004,1,2,1,2,4,3,0,0,0,0,0,9,3"
"201322C400004,2,1,1,2,5,2,0,0,0,0,0,9,3"
"201322C400013,1,1,1,1,4,3,0,0,0,0,0,3,3"
"201322C400017,2,1,1,2,9,3,0,0,0,0,0,9,3"
"201322C400017,3,2,1,2,5,3,0,0,0,0,0,9,1"
"201322C400018,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201322C400019,1,1,2,2,11,3,0,0,1,0,0,9,1"
"201322C400027,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201322C400064,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322C400081,1,1,1,1,4,3,0,0,0,0,0,4,3"
"201322C400257,1,1,3,1,11,3,5,1,0,0,0,0,1"
"201322D300075,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D300075,1,2,2,2,4,3,0,0,1,0,0,9,1"
"201322D300076,1,1,3,1,8,3,9,9,0,0,0,0,1"
"201322D300147,1,1,1,1,11,1,0,0,0,0,0,9,1"
"201322D300150,2,1,1,2,9,3,0,0,0,0,0,9,1"
"201322D300164,1,1,1,2,7,3,0,0,0,0,0,1,1"
"201322D300168,1,1,3,1,4,2,9,8,0,0,0,0,3"
"201322D300186,2,1,1,1,10,3,0,0,0,0,0,1,1"
"201322D300207,1,1,1,1,4,3,0,0,0,0,0,1,2"
"201322D300214,1,1,1,2,9,3,0,0,0,0,0,9,3"
"201322D300214,2,2,1,2,9,2,0,0,0,0,0,9,1"
"201322D300226,2,1,3,1,6,3,9,9,0,0,0,0,1"
"201322D300230,1,1,1,1,4,3,0,0,0,0,0,19,1"
"201322D300255,2,1,1,1,6,3,0,0,0,0,0,1,-1"
"201322D300271,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D300273,1,1,1,1,8,3,0,0,0,0,0,21,3"
"201322D300273,2,2,1,2,7,3,0,0,0,0,0,9,3"
"201322D300273,3,3,1,1,8,3,0,0,0,0,0,9,1"
"201322D300287,1,1,1,1,5,3,0,0,0,0,0,19,1"
"201322D300287,1,2,2,1,5,3,0,0,0,0,0,19,1"
"201322D300307,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201322D300322,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322D300322,2,2,1,2,7,3,0,0,0,0,0,90,-1"
"201322D300353,1,1,1,1,4,3,0,0,0,0,0,2,3"
"201322D300380,1,1,2,2,10,3,0,0,2,0,0,9,3"
"201322D300380,1,2,2,2,7,3,0,0,1,0,0,9,1"
"201322D300383,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D300395,1,1,2,1,4,3,0,0,1,0,0,9,-1"
"201322D300403,1,1,3,1,8,3,9,9,0,0,0,0,3"
"201322D300415,1,1,3,2,3,3,6,9,0,0,0,0,1"
"201322D300416,1,1,2,1,10,3,0,0,0,4,0,11,3"
"201322D300441,1,1,1,2,4,3,0,0,0,0,0,9,2"
"201322D300452,2,1,1,1,9,3,0,0,0,0,0,1,1"
"201322D300456,2,1,1,2,8,3,0,0,0,0,0,9,2"
"201322D300466,1,1,1,1,8,3,0,0,0,0,0,9,3"
"201322D300484,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322D300484,1,2,2,2,8,3,0,0,1,0,0,9,1"
"201322D300494,1,1,1,2,6,2,0,0,0,0,0,9,1"
"201322D300494,2,2,1,1,8,3,0,0,0,0,0,9,3"
"201322D300508,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201322D300516,1,1,3,1,1,3,6,9,0,0,0,0,1"
"201322D300519,1,1,1,1,7,3,0,0,0,0,0,19,1"
"201322D300537,2,1,1,2,5,2,0,0,0,0,0,9,1"
"201322D300551,1,1,2,1,3,3,0,0,2,0,0,9,1"
"201322D300552,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201322D300552,1,2,2,1,5,3,0,0,1,0,0,9,-1"
"201322D300558,3,1,1,1,9,3,0,0,0,0,0,9,1"
"201322D300579,1,1,2,2,5,2,0,0,2,0,0,4,1"
"201322D300583,1,1,1,1,4,3,0,0,0,0,0,9,3"
"201322D300583,1,3,2,1,4,3,0,0,1,0,0,9,3"
"201322D300583,2,2,1,1,6,3,0,0,0,0,0,9,1"
"201322D300583,2,4,2,2,6,3,0,0,2,0,0,9,1"
"201322D300583,2,5,2,1,1,3,0,0,1,0,0,9,1"
"201322D300583,2,6,2,1,1,3,0,0,2,0,0,9,1"
"201322D300587,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D300601,2,1,1,1,4,3,0,0,0,0,0,2,1"
"201322D300607,2,1,1,2,9,3,0,0,0,0,0,9,1"
"201322D300607,3,2,1,2,7,3,0,0,0,0,0,9,1"
"201322D300614,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D300619,2,1,1,2,5,3,0,0,0,0,0,9,-1"
"201322D300621,1,1,1,1,8,3,0,0,0,0,0,3,1"
"201322D300622,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D300622,2,2,1,1,5,3,0,0,0,0,0,9,1"
"201322D300626,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D300632,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201322D300662,1,1,1,1,5,3,0,0,0,0,0,5,1"
"201322D300663,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201322D300670,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201322D300683,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D300710,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D300710,2,2,1,1,6,3,0,0,0,0,0,9,1"
"201322D300711,1,1,2,1,6,3,0,0,1,0,0,9,-1"
"201322D300760,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201322D300760,1,3,2,2,1,3,0,0,2,0,0,9,1"
"201322D300760,1,4,2,1,4,3,0,0,1,0,0,9,-1"
"201322D300760,2,2,1,2,9,3,0,0,0,0,0,9,1"
"201322D300771,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322D300771,2,2,1,2,5,3,0,0,0,0,0,9,3"
