AADFYear,CP,Road,RCat,S Ref Latitude,S Ref Longitude,bicycle_aadf,motorbike_aadf,car_aadf,bus_aadf,light_goods_vehicle_aadf,heavy_goods_vehicle_aadf
2013,75347,A3,PA,51.41423243,-0.24965694,15,131,8886,42,1193,137
2013,75348,A3,PA,51.41595506,-0.250597827,0,1118,38464,241,5136,1588
2013,75349,A3,PA,51.41558484,-0.24989290600000003,46,59,1317,11,297,101
2013,75350,A624,PA,53.438268900000004,-1.9520917469999999,36,64,7540,115,927,129
2013,75353,A1139,PA,52.55307877,-0.228435296,0,41,4190,49,1157,382
2013,75354,A1139,PA,52.54953743,-0.232117727,0,191,30492,70,4972,3933
2013,75357,A605,PA,52.54527618,-0.33508008,90,116,4928,23,510,85
2013,75358,A6118,PA,52.58567888,-0.416211151,0,37,5656,31,1179,737
2013,75359,A6118,PA,52.58581911,-0.413253894,0,37,5656,31,1179,737
2013,75360,A367,PA,51.37854527,-2.361306519,79,15,677,753,150,13
2013,75361,A367,PA,51.37890715,-2.360590962,98,96,4889,1060,589,96
2013,75362,A367,PA,51.37782994,-2.360007779,98,96,4889,1060,589,96
2013,75363,A367,PA,51.37791676,-2.361014211,98,96,4889,1060,589,96
2013,75364,A367,PA,51.3781834,-2.3620220659999998,48,68,5212,268,487,53
2013,75365,A367,PA,51.37908254,-2.362029164,48,68,5212,268,487,53
2013,75366,A3039,PA,51.3839437,-2.360199477,49,38,4212,99,677,135
2013,75367,A3039,PA,51.38448363,-2.36006002,133,27,1948,159,251,42
2013,75368,A3039,PA,51.38394546,-2.359624701,173,26,2305,114,294,46
2013,75369,A61,PA,53.46737737,-1.507833117,40,225,18543,184,3180,949
2013,75370,A6135,PA,53.49903878,-1.4708345919999999,48,141,11003,263,1996,282
2013,75371,A629,PA,53.48492114,-1.534303947,74,89,7712,23,655,341
2013,75372,A629,PA,53.48339316,-1.5343206719999998,5,36,3517,23,1067,217
2013,75373,A629,PA,53.48483419,-1.5350583930000001,5,36,3517,23,1067,217
2013,75374,A635,PA,53.55652939,-1.4832508530000001,7,72,7272,182,1007,151
2013,75378,A329,PA,51.4504271,-0.975332072,130,224,26776,310,3765,977
2013,75379,A329,PA,51.45121103,-0.972436265,21,186,13524,30,1927,269
2013,75380,A33,PA,51.45016368,-0.976057517,71,112,9371,202,1442,325
2013,75381,A33,PA,51.450157399999995,-0.9753381090000001,87,137,11453,247,1763,398
2013,75382,A406,PA,51.60119671,-0.17374411,0,869,46142,259,10219,3392
2013,75383,A1000,PA,51.60001945,-0.173213762,405,446,18425,373,2382,562
2013,75384,A406,PA,51.59976557,-0.17423470600000002,12,59,6482,51,820,274
2013,75385,A406,PA,51.60254023,-0.17340139999999998,12,59,6482,51,820,274
2013,75386,A64,TA,53.92229055,-1.1183190840000001,1,47,8265,86,1070,250
2013,75388,A64,TA,53.92488663,-1.116893841,3,19,4736,40,738,110
2013,75389,A64,TA,53.92298632,-1.127441009,50,176,31747,298,5795,2175
2013,75390,A64,TA,53.92383503,-1.1205707390000001,39,137,24692,232,4507,1691
2013,75391,A64,TA,53.92425644,-1.116754857,2,228,37052,243,5481,2725
2013,75392,A59,PA,53.95367527,-1.096322934,836,149,7631,344,1125,163
2013,75393,A59,PA,53.95260833,-1.097869843,386,76,6799,21,943,61
2013,75394,A1036,PA,53.95259229999999,-1.095736805,1222,185,12746,635,1745,164
2013,75395,A1036,PA,53.95437125,-1.0932600670000001,1814,472,13598,948,1661,418
2013,75396,A201,PA,51.51107209,-0.10442907400000001,3315,2176,18290,1039,4173,1110
2013,75397,A3,PA,51.51051486,-0.08672635699999999,7231,3121,13142,3858,3814,747
2013,75398,A3,PA,51.5103336,-0.08774273699999999,206,247,774,427,268,159
2013,75399,A3,PA,51.51005614,-0.086169131,119,227,794,205,272,127
2013,75400,A3211,PA,51.5103985,-0.090622265,896,2472,30187,1028,6857,3446
2013,75401,A3211,PA,51.50981239,-0.08776456199999999,2426,3278,30565,976,9848,5995
2013,75402,A1211,PA,51.51644163,-0.080712743,857,1210,9022,157,2219,579
2013,75403,A1211,PA,51.51599938,-0.081163724,857,1210,9022,157,2219,579
2013,75404,A11,PA,51.51392799,-0.07548582599999999,680,1132,6804,1688,2882,636
2013,75410,A52,PA,52.92479826,-1.485297001,34,109,11598,26,1681,147
2013,75411,A52,PA,52.92389937,-1.485307656,213,135,13198,278,2366,295
2013,75418,A500,TA,52.98995224,-2.1839359330000003,6,244,52515,353,8565,3950
2013,75419,A500,TA,52.98914183,-2.184826285,322,557,66538,770,9355,2427
2013,75420,A500,TA,52.98958896,-2.186317879,182,55,8957,46,1154,159
2013,75421,A500,TA,52.98778949,-2.18735286,287,495,59157,685,8317,2158
2013,75422,A50,TA,52.98453653,-2.133269622,320,553,66127,765,9297,2412
2013,75423,A50,TA,52.98516493,-2.134016324,18,102,9131,224,1736,152
2013,75424,A50,TA,52.98471529999999,-2.1341638819999997,18,102,9131,224,1736,152
2013,75425,A13,PA,51.51440849,0.0032272259999999997,0,3454,75975,198,13834,6468
2013,75426,A1261,PA,51.51265309,0.000700152,80,1423,47633,549,5955,2440
2013,75427,A1261,PA,51.51042625,-0.000550327,80,1423,47633,549,5955,2440
2013,75428,A11,PA,51.57129344,0.015972923,74,81,5405,125,632,165
2013,75429,A63,TA,53.721285200000004,-0.464793487,25,139,19229,75,3510,1858
2013,75430,A58,PA,53.78974229,-1.5658480780000001,79,100,10725,202,2489,292
2013,75431,A419,TA,51.58968152,-1.7470592040000001,50,309,36321,207,6130,2835
2013,75432,A361,PA,51.58986814,-1.750233779,4,135,8159,20,1077,954
2013,75433,A361,PA,51.59057596,-1.7448890190000002,4,135,8159,20,1077,954
2013,75434,A361,PA,51.59506875,-1.743564615,113,224,13179,225,2311,1541
2013,75435,A5,TA,52.62264905,-1.725937531,17,102,12042,69,2032,940
2013,75436,A5,TA,52.62220093,-1.7265311999999997,17,102,12042,69,2032,940
2013,75437,A3098,PA,51.23355575,-2.236992583,6,52,3222,14,970,80
2013,75438,A3098,TA,51.23364943,-2.235131094,7,20,1833,16,337,107
2013,75439,A36,TA,51.23230181,-2.234551321,6,120,8551,73,2081,738
2013,75441,A11,TA,52.26978254,0.44530955299999997,2,26,4254,22,643,128
2013,75442,A14,TA,52.27133072,0.444368706,60,373,43830,250,7398,3421
2013,75443,A14,TA,52.273197499999995,0.44974861899999996,0,133,25172,84,4091,3776
2013,75444,A38,PA,52.03444372,-2.163511237,18,50,6466,28,1487,465
2013,75445,A1088,PA,52.23155128,0.891220146,5,62,6175,86,1443,427
2013,75446,A1088,PA,52.23181718,0.895045524,0,24,1659,14,532,157
2013,75447,A14,TA,52.23044155,0.892466145,0,24,1659,14,532,157
2013,75448,A50,PA,53.05697373,-2.206750923,18,79,19214,60,2156,161
2013,75449,A256,PA,51.33656655,1.378896696,39,240,28216,161,4762,2202
2013,75450,A55,TA,53.29093043,-3.651681705,0,232,36007,175,5585,2301
2013,75451,M60,TM,53.42085776,-2.131623276,0,278,79128,97,13931,4939
2013,75452,A56,TA,53.69419805,-2.319510001,3,26,5071,19,1033,173
2013,75453,M55,TM,53.80637447,-2.699076795,0,191,41412,225,7534,5271
2013,75454,A61,PA,53.76761948,-1.515708605,100,189,27960,276,6106,1875
2013,75455,M50,TM,52.03234438,-2.184785435,0,57,16263,54,3901,4625
2013,75456,M6,TM,53.80744763,-2.700005788,0,45,9836,282,2550,1565
2013,75457,M53,TM,53.35096208,-3.050049286,0,223,47835,121,7257,3147
2013,75459,A96,TA,57.1735499,-2.148825579,181,409,34111,835,3748,2488
2013,75461,A47,PA,52.49684718,-1.861496834,28,77,9683,102,2464,868
2013,76000,A547,PA,53.28432239999999,-3.582123063,89,112,7730,154,1233,280
2013,76001,A55,TA,53.292844499999994,-3.583488307,50,277,31061,253,5598,2622
2013,76002,A548,PA,53.29148982,-3.581247719,26,146,7072,317,1701,117
2013,76003,A548,PA,53.29098338,-3.580118785,0,19,3014,20,560,74
2013,76004,A548,PA,53.29337064,-3.58380785,0,29,3547,16,707,66
2013,76005,A547,PA,53.29022541,-3.6441530319999997,12,67,7469,61,1346,630
2013,76006,A55,TA,53.291650600000004,-3.645107981,6,21,1436,28,315,114
2013,76007,A55,TA,53.29032146,-3.6437066330000003,6,21,1436,28,315,114
2013,76008,A214,PA,51.41947052,-0.08434626699999999,111,162,6114,582,1246,228
2013,76009,A105,PA,51.65922631,-0.07974602,37,39,11041,158,865,179
2013,76010,A105,PA,51.67913527,-0.054602983,36,78,10352,57,1655,209
2013,76012,A525,PA,53.29256869,-3.471701936,11,84,16472,85,2452,464
2013,76015,A4156,PA,51.81867945,-0.817422207,76,96,11902,385,1786,234
2013,76016,A299,PA,51.32631892,1.4003963819999998,5,5,438,0,172,243
2013,76017,A27,TA,50.84402698,-0.252047605,61,226,17367,98,2680,370
2013,76018,A64,TA,54.22987218,-0.430486505,5,179,9013,107,1822,741
2013,76022,A650,PA,53.75963536,-1.681435569,34,173,10076,31,1941,1348
2013,76023,A1243,PA,53.55788614,-0.09176339300000001,387,112,16658,448,2003,281
2013,76024,A46,PA,53.55248891,-0.091553383,440,272,27471,612,3143,229
2013,76025,A592,PA,54.34327078,-2.9300523160000003,19,66,3563,54,594,69
2013,76026,A5074,PA,54.35554482,-2.918696848,16,21,1362,7,165,15
2013,76027,A1243,PA,53.54440631,-0.092067975,617,175,16910,255,1875,136
2013,76028,A1136,PA,53.56568287,-0.101530008,279,92,9932,290,1794,145
2013,76029,A129,PA,51.58670333,0.607674826,26,27,7367,302,1117,158
2013,76030,A16,PA,53.52393775,-0.076996804,170,271,18835,233,2880,607
2013,76031,A1133,PA,53.21606791,-0.7566869629999999,13,33,4928,65,1385,397
2013,76032,A1133,PA,53.18467035,-0.762982645,13,33,4928,65,1385,397
2013,76034,A249,TA,51.34793107,0.70252359,0,206,23162,25,6029,4035
2013,76036,A43,PA,52.2783991,-0.845241757,21,128,19952,34,2840,1360
2013,76037,A45,PA,52.23720226,-0.939009531,64,110,17824,141,2618,1047
2013,76038,A232,PA,51.37250342,-0.088318885,88,423,26369,135,3797,776
2013,76041,A554,PA,53.39532388,-3.0135442589999997,37,128,8367,413,1809,526
2013,76042,M74,TM,55.22752335,-3.41305225,0,82,17984,324,3887,7184
2013,76043,M74,TM,55.35843098,-3.512993677,0,124,21761,448,4250,7461
2013,76044,A6135,PA,53.38798732,-1.46138635,264,79,3963,1448,334,137
2013,76045,A61,PA,53.38455276,-1.4572200169999998,20,239,36880,308,3911,850
2013,76046,A61,PA,53.38634698,-1.45644545,5,342,34213,82,5007,1089
2013,76047,A259,PA,50.79677815,0.056108377,22,19,1187,15,488,75
2013,76048,A259,PA,50.79679057,0.057953715,44,171,18243,77,2676,165
2013,76049,A2029,PA,50.87435776,0.014319624,18,51,4558,166,987,77
2013,76050,A259,TA,50.84481958,0.503995405,67,245,11249,230,2351,531
2013,76051,A58,PA,53.731362399999995,-1.834742994,25,115,11826,221,2782,859
2013,76054,A501,PA,51.525563500000004,-0.136695691,1137,2093,44748,1438,9053,2127
2013,76055,A595,TA,54.45738837,-3.517821014,112,213,10851,255,1497,472
2013,76056,A5036,PA,53.38930416,-2.98092208,93,171,19103,319,2354,650
2013,76057,A4112,PA,52.31428007,-2.5946411680000003,0,8,1670,15,317,49
2013,76058,A38,PA,52.22632368,-2.206379658,58,114,9481,114,813,165
2013,76059,A38,PA,52.25048537,-2.163280262,53,210,19408,156,2352,759
2013,76060,A259,PA,50.85473176,0.581540728,375,304,14463,615,2650,454
2013,76061,A4,PA,51.3899858,-2.4095417169999997,98,284,14375,311,2321,256
2013,76062,A259,PA,51.08288636,1.1708533540000001,129,99,11000,260,1767,353
2013,76064,A48,PA,51.72010451,-2.512983196,8,25,3302,31,585,257
2013,76065,A61,PA,53.23238717,-1.422142159,4,264,29043,41,4448,1086
2013,76066,A1,TA,55.06308645,-1.636888115,1,67,25270,255,3638,1587
2013,76070,M57,TM,53.42943834,-2.8202018389999997,0,31,9442,17,1537,278
2013,76071,M57,TM,53.42850537,-2.8251504589999996,0,60,9208,144,2058,490
2013,76073,A49,PA,53.42914349,-2.597300146,46,109,17512,244,2135,697
2013,76074,A6140,PA,53.47911399,-2.121407129,37,71,21479,37,4066,889
2013,76075,A6140,PA,53.47543237,-2.117780658,92,61,9992,293,2844,587
2013,76076,M60,TM,53.48046662,-2.11704122,0,249,59345,109,12496,4307
2013,76077,A40,TA,51.99117495,-4.9908415239999995,1,36,2718,26,376,156
2013,76078,A40,TA,51.9906597,-4.982794848999999,8,28,4161,87,826,142
2013,76079,A64,PA,54.27273029,-0.41549728399999997,275,419,16966,287,3819,500
2013,76080,A1176,PA,53.96748752,-1.104408372,909,296,13982,181,1985,84
2013,76081,A59,PA,53.95399055,-1.102411704,1535,154,13767,677,2321,312
2013,76082,A19,PA,53.97369394,-1.105037625,429,107,8728,376,876,183
2013,76083,A52,PA,52.91672264,-1.4110328330000002,2,48,6639,71,888,235
2013,76084,A5111,TA,52.91551170000001,-1.4207157819999998,0,99,10493,144,1410,458
2013,76085,A52,TA,52.915666,-1.415508653,10,320,44262,476,5918,1569
2013,76086,M60,TM,53.51860734,-2.367956293,0,587,114335,313,21585,16815
2013,76088,A6055,PA,54.08210385,-1.396192645,11,61,6603,37,969,165
2013,76089,M20,TM,51.31767477,0.29099609600000004,0,28,2959,11,772,535
2013,76090,A419,TA,51.69080335,-1.913152481,13,156,10773,83,1575,428
2013,76091,A659,TA,53.866551,-1.308362575,43,36,5271,120,896,472
2013,76092,A172,TA,54.3907081,-1.315673305,12,36,5975,50,1134,326
2013,76093,A659,TA,53.89023031,-1.240719079,22,45,5759,127,668,224
2013,76094,A162,PA,53.72392018,-1.264934942,8,102,4494,20,807,105
2013,76095,A1,TA,55.1908988,-1.716461175,0,65,2981,25,647,270
2013,76096,A1,TA,53.36938196,-1.0561294909999999,5,11,1433,11,313,155
2013,76097,A4185,PA,51.57184493,-1.296974116,128,124,7497,97,886,212
2013,76099,M20,TM,51.09206369,1.1139186909999998,0,318,33093,272,6515,5461
2013,76168,A264,PA,51.13643066,0.013982991,6,57,4684,0,920,153
2013,77000,A303,TA,51.00002117,-2.691827729,37,241,13141,77,2136,628
2013,77001,A38,TA,52.69235851,-1.789122181,48,46,10548,89,1284,392
2013,77002,A23,TA,50.90186596,-0.182184939,35,94,5282,56,1267,256
2013,77003,A6,PA,53.48038188,-2.235326232,440,129,6651,3682,943,139
2013,77004,A6104,PA,53.52203331,-2.159840769,67,66,12973,171,1510,339
2013,77005,A6104,PA,53.52545088,-2.158345239,21,38,10386,43,2503,566
2013,77006,M60,TM,53.52455464,-2.15638099,0,179,58660,89,11704,4810
2013,77007,M60,TM,53.52204603,-2.1500368930000002,0,180,67443,111,12827,5429
2013,77008,A62,PA,53.51908639999999,-2.144747751,102,176,21085,244,2965,769
2013,77009,A250,PA,51.43843712,0.76110921,81,104,11500,101,1292,94
2013,77011,A250,PA,51.43818126,0.7643316170000001,58,83,9618,30,903,136
2013,77012,A250,PA,51.43740939,0.76464475,206,100,5642,85,675,74
2013,77013,A250,PA,51.43779658,0.765387655,52,86,3847,61,535,41
2013,77014,A250,PA,51.42763471,0.774844785,348,156,10966,167,1739,126
2013,77018,A470,PA,51.47635983,-3.173752205,380,68,10796,318,1256,195
2013,77019,A4139,PA,51.69497466,-4.945931445,1,81,5421,36,778,277
2013,77020,A4421,PA,51.900060499999995,-1.127483994,113,80,8891,48,1556,1068
2013,77021,A521,PA,52.98703815,-1.989531624,57,31,3607,120,698,140
2013,77022,A521,PA,52.98601343,-1.9900234190000001,28,32,6099,111,909,236
2013,77023,A5,PA,53.22011623,-4.1956908539999995,48,32,6694,123,942,74
2013,77024,A5,PA,53.22145621,-4.210739688,29,43,4321,102,743,52
2013,77025,A55,TA,53.22752309,-4.203561141000001,1,118,15378,61,3149,1103
2013,77026,A55,TA,53.22391170000001,-4.2333379760000005,0,73,15972,58,3160,1318
2013,77027,A55,TA,53.22803762,-4.285992321,0,173,14697,58,2576,862
2013,77028,A55,TA,53.24262596,-4.376698355,0,44,10423,37,1874,627
2013,77029,A4080,PA,53.24071027,-4.466518033,7,29,2543,20,551,66
2013,77030,A55,TA,53.26599334,-4.482970405,1,87,11735,50,2221,789
2013,77031,A5,PA,53.26819041,-4.46810034,6,17,991,60,302,55
2013,77032,A55,TA,53.28060431,-4.536324435,0,55,11000,49,2002,696
2013,77033,A5,PA,53.27581414,-4.524790445,11,12,978,53,129,36
2013,77034,A55,TA,53.28118053,-4.572363975,0,87,7664,34,1560,497
2013,77035,A5154,PA,53.30943997,-4.63291197,19,36,3117,38,334,52
2013,77036,A5,PA,53.28902991,-4.579438015,39,71,6233,76,668,103
2013,77040,A5,PA,53.22380979,-4.248313864,6,30,2919,79,663,76
2013,77041,A5,PA,53.22266541,-4.270725165,11,63,4132,77,1351,253
2013,77042,A5152,PA,53.22446718,-4.261082559,0,19,4545,14,1404,363
2013,77043,A5,PA,53.25681469,-4.39997507,7,97,2576,95,731,179
2013,77044,A5,PA,53.28019469,-4.551302034,54,80,5332,81,910,108
2013,77045,M8,TM,55.87114834,-4.365468843,0,63,10976,161,2363,1409
2013,77046,A9,PA,56.01415913,-3.7820494860000005,58,78,12039,125,2911,1227
2013,77047,A803,PA,56.00287267,-3.8103974419999997,36,54,17744,591,2523,552
2013,77049,A62,PA,53.48425336,-2.232032376,246,253,29337,831,3772,634
2013,77050,A4174,PA,51.48290457,-2.4718656930000003,11,703,34153,177,5436,1456
2013,77051,A4174,PA,51.46757618,-2.4823605580000003,4,708,33227,133,5181,1710
2013,77053,A4175,PA,51.47080172,-2.485130034,64,178,14062,95,2200,271
2013,77054,A487,TA,52.39967645,-4.070632969,101,127,8766,174,1399,318
2013,77055,A644,PA,53.78616201,-1.889167144,6,34,6258,66,1523,260
2013,77056,A644,PA,53.78885839,-1.889160054,15,30,3277,31,717,158
2013,77057,A629,PA,53.78293178,-1.895246176,32,72,7115,50,1495,387
2013,77058,A487,PA,51.88316985,-5.264302456,16,26,1790,46,397,55
2013,77059,A487,PA,51.88274521,-5.263399637,39,10,2211,39,320,61
2013,77060,A4139,PA,51.67507226,-4.918166018,17,41,6470,87,910,133
2013,77063,A4086,PA,53.14018805,-4.272351544,11,40,4674,346,743,91
2013,77065,A4064,PA,51.56675412,-3.577904231,4,17,4085,78,856,63
2013,77067,A4054,PA,51.60547662,-3.3341901010000004,7,10,4551,83,939,81
2013,77068,A4054,PA,51.64436565,-3.322324144,0,25,5761,60,1055,287
2013,77069,A4050,PA,51.45364862,-3.2651361960000003,50,184,22621,154,3749,1036
2013,77070,A4067,PA,51.71747241,-3.8483587060000004,5,184,16903,119,2196,435
2013,77071,M4,TM,51.64379667,-3.844492828,0,220,71443,219,11442,7386
2013,77072,M4,TM,51.63492783,-3.836618596,0,117,19787,325,3136,1554
2013,77073,M4,TM,51.63042321,-3.8371590510000004,0,73,9556,88,1033,292
2013,77074,A483,PA,51.62996484,-3.8377184860000004,76,129,11697,233,1603,680
2013,77075,M4,TM,51.61553407,-3.8115688189999997,0,221,57838,226,10375,5065
2013,77076,M4,TM,51.61486633,-3.808220073,0,48,10787,96,2087,527
2013,77077,A470,TA,53.27921166,-3.7908726180000003,60,76,14143,161,2709,423
2013,77078,A547,PA,53.29957909,-3.7450547519999997,72,74,8944,115,2025,341
2013,77079,A5,TA,52.62619346,-1.704494329,19,101,21690,48,2046,589
2013,77080,A10,PA,51.71923468,-0.032613588,18,90,4407,14,704,132
2013,77081,A10,PA,51.72178237,-0.02902815,57,106,19035,162,1913,227
2013,77082,A9013,PA,57.12507202,-2.120552762,121,131,10702,207,1039,1125
2013,77083,A92,PA,56.94993197,-2.226838942,1,48,3432,76,567,376
2013,77084,A804,PA,55.85905144,-4.270530193,63,66,6617,30,1037,304
2013,77085,A303,TA,51.20048283,-1.508169975,19,77,6863,51,1170,345
2013,77086,A339,PA,51.26752885,-1.072287014,39,129,16363,228,1641,215
2013,77088,A352,PA,50.70608747,-2.420969542,6,68,5558,74,924,202
2013,77089,A570,TA,53.63210059,-2.968701635,78,109,17502,119,2238,520
2013,77090,A59,PA,53.76498244,-2.6431693259999998,28,130,20133,125,3299,850
2013,77093,A1231,PA,54.89977047,-1.382779314,40,48,7527,260,975,148
2013,77094,A1018,PA,54.90429085,-1.37054576,120,43,9794,67,2498,624
2013,77095,A1018,PA,54.89258343,-1.365739158,40,56,9578,134,1766,336
2013,77097,A38,PA,52.28307485,-2.127046515,3,120,12842,35,1881,973
2013,77098,A82,TA,55.93166467,-4.4826715660000005,1,83,31695,282,4343,1875
2013,77099,A814,PA,55.93143096,-4.498667351,38,16,2903,185,410,112
2013,77100,A803,PA,55.8675693,-4.234824954,63,48,5393,127,867,173
2013,77101,A95,TA,57.29974333,-3.6612039,0,15,2473,37,650,487
2013,77103,A95,TA,57.31409497,-3.6286434510000003,7,48,3835,44,1200,582
2013,77104,A92,TA,56.460191,-2.965002788,66,118,23512,320,2336,766
2013,77105,A539,PA,52.97480647,-3.094518315,6,222,5246,157,782,126
2013,77106,A199,PA,55.95368032,-2.8343306480000003,39,34,2244,61,443,161
2013,77107,A83,PA,55.80208321,-5.475265984,0,0,1254,34,382,170
2013,77108,A82,TA,55.96042297,-4.579048572,8,229,17262,181,2527,851
2013,77109,A82,TA,55.96258304,-4.5831983339999995,3,10,2645,25,596,138
2013,77110,A82,TA,55.95888627,-4.583753066,2,19,2079,24,538,139
2013,77111,A812,PA,55.96059739999999,-4.5878729510000005,35,29,6798,203,843,256
2013,77112,M73,TM,55.88664051,-4.080010274,0,127,31155,239,7992,5758
2013,77113,A85,PA,56.40721373,-3.481108678,34,43,12378,120,1720,381
2013,77114,A763,PA,55.83582952,-4.160179314,35,39,12618,82,2964,1020
2013,77115,M8,TM,55.86653847,-4.362151638,0,307,65066,545,10852,4281
2013,77116,A879,PA,55.92799771,-4.282006212,19,36,10073,36,1552,423
2013,77117,M80,TM,56.07694398,-3.9274751980000002,0,25,14990,121,2847,2418
2013,77118,M80,TM,56.07523072,-3.9220871789999996,0,64,11498,175,3175,1491
2013,77119,M9,TM,56.06822643,-3.880933179,0,121,17946,184,3061,1841
2013,77120,A8,PA,55.9503275,-3.206580748,374,1,2888,3609,78,15
2013,77121,A93,PA,56.59266567,-3.3385311410000003,26,81,3758,51,591,87
2013,77122,A93,PA,56.59061046,-3.3374814089999996,35,112,6454,84,698,366
2013,77123,A923,PA,56.59059995,-3.3384581,20,33,4095,53,630,126
2013,77125,A34,PA,52.79157809,-2.0874493259999998,65,110,24111,230,1557,318
2013,77126,M8,TM,55.89006756,-3.59806043,0,20,5997,94,1182,850
2013,77127,A5078,PA,53.09693473,-2.449469635,144,75,6574,41,524,78
2013,77128,A5078,PA,53.09489806,-2.441235097,158,80,11111,148,1338,222
2013,77129,A532,PA,53.09798667,-2.479349316,167,143,9449,59,1681,196
2013,77130,A130,PA,51.66234589,0.537543303,1,273,33746,131,7932,2622
2013,77131,A127,PA,51.58582231,0.409123529,16,514,51070,144,10266,3172
2013,77132,A176,PA,51.58618478,0.435128092,54,92,15040,93,2506,344
2013,77133,A176,PA,51.55737675,0.45811494799999997,51,205,21064,245,2526,425
2013,77134,A145,PA,52.45820797,1.567995684,57,208,12213,59,1476,382
2013,77135,A145,PA,52.45240132,1.563698055,21,154,3898,63,767,261
2013,77136,A129,PA,51.62314764,0.408933373,24,54,10153,41,1330,244
2013,77137,A176,PA,51.61626248,0.420125374,54,92,15040,93,2506,344
2013,77138,A129,PA,51.61520022,0.42801390200000006,18,60,5873,151,943,80
2013,77139,A1101,PA,52.26562248,0.7059697140000001,53,53,4960,16,1030,255
2013,77140,A134,PA,52.23804129,0.732122165,92,155,20666,122,2788,1198
2013,77141,A143,PA,52.23732856,0.700585668,40,74,6946,89,687,251
2013,77142,A1302,PA,52.25417326,0.679629314,228,103,9072,115,1375,455
2013,77143,A14,TA,52.23378933,0.165798936,0,261,46245,126,8050,6544
2013,77144,A1303,PA,52.21159484,0.16984232600000002,678,161,13455,342,2729,315
2013,77145,A1307,PA,52.14060116,0.20146436399999998,52,82,14260,101,1738,236
2013,77147,A603,PA,52.19684551,0.10547077099999999,1421,83,9455,73,1322,254
2013,77148,A1303,PA,52.21392061,0.08066103599999999,356,146,11790,520,1720,283
2013,77150,A130,PA,51.53143036,0.561111558,67,203,14246,108,2731,976
2013,77151,A1060,PA,51.74039244,0.453552522,120,113,12699,241,2138,618
2013,77152,A137,PA,51.89600631,0.9312546429999999,243,164,8992,233,1599,280
2013,77153,A1124,PA,51.88814347,0.8300201779999999,90,83,10592,270,2101,395
2013,77154,A133,PA,51.89315595,0.868128349,136,337,26325,134,4190,1208
2013,77156,A1075,PA,52.66753759,0.943451334,33,54,10278,205,1775,365
2013,77157,A47,TA,52.672301299999994,0.952943888,12,21,4042,37,632,104
2013,77158,A149,PA,52.63115497,1.728087531,180,281,22696,318,2695,403
2013,77159,A143,PA,52.57716359,1.7039071959999998,78,103,8652,191,1571,427
2013,77160,A12,TA,52.57073181,1.723116874,0,171,17217,70,2675,530
2013,77161,A414,PA,51.78290485,0.127171317,5,152,13140,57,2566,1108
2013,77162,A414,PA,51.76583889,0.126079003,5,220,17933,237,3093,1134
2013,77163,A143,PA,52.08707365,0.440122716,16,70,6238,100,1106,269
2013,77164,A1307,PA,52.09313159,0.403516374,78,66,9115,61,1241,262
2013,77165,A1189,PA,52.0270009,1.205464651,144,126,16067,148,2086,341
2013,77166,A137,PA,52.04316542,1.1530928790000001,77,183,13257,271,2343,534
2013,77168,A1156,PA,52.03416328,1.213268698,57,172,10060,135,1247,159
2013,77169,A148,PA,52.77848004,0.469109745,30,110,13405,90,1793,592
2013,77170,A12,TA,52.50475778,1.732435515,363,253,14135,270,2299,561
2013,77171,A12,PA,52.44473143,1.72485103,25,102,6737,112,1541,562
2013,77172,A414,PA,51.73863806,0.677979465,20,129,13420,95,2191,814
2013,77173,A142,PA,52.26557279,0.39627256299999997,48,25,7443,19,1664,289
2013,77174,A1304,PA,52.23996095,0.395478149,10,64,9169,95,1655,334
2013,77175,A140,PA,52.59152222,1.274746597,19,203,17106,304,2581,642
2013,77177,A11,PA,52.60401944,1.2326932940000002,45,184,22770,653,3082,817
2013,77178,A1074,PA,52.65044509,1.18887357,130,268,23461,213,3570,1330
2013,77179,A1067,PA,52.69473393,1.171246353,10,66,6529,67,1904,459
2013,77180,A1151,PA,52.65273883,1.312671113,136,150,14887,487,2808,358
2013,77181,A1042,PA,52.62842529,1.363820904,129,218,22928,190,2753,750
2013,77182,A15,PA,52.60751211,-0.27364654899999996,40,227,22716,147,2777,406
2013,77183,A47,TA,52.60089743,-0.251757075,0,170,33599,154,4079,1760
2013,77186,A15,PA,52.54221471,-0.253647218,177,37,4421,68,497,71
2013,77187,A1260,PA,52.54127624,-0.257076128,2,89,25872,138,2809,495
2013,77189,A129,PA,51.59669278,0.5829770129999999,17,80,10919,103,2511,308
2013,77190,A127,PA,51.56774468,0.639059188,125,440,34524,114,6893,1649
2013,77191,A1096,PA,52.32671705,-0.064473083,7,98,12863,50,2518,1109
2013,77192,A1123,PA,52.33177878,-0.071590572,348,91,12222,63,1973,478
2013,77193,A1308,PA,52.1775527,1.007817687,61,68,8459,97,1281,253
2013,77194,A134,PA,52.05328875,0.725937073,10,129,9932,36,1683,519
2013,77195,A131,PA,52.04709225,0.725559794,28,90,11317,172,1693,278
2013,77196,A131,PA,52.03593404,0.721964408,31,41,7448,50,1272,502
2013,77197,A1066,PA,52.43118431,0.740820591,41,72,7476,63,1844,515
2013,77198,A134,PA,52.41320096,0.7407343409999999,21,23,6555,124,1485,560
2013,77199,A132,PA,51.598348,0.510868474,261,302,25680,176,4211,704
