AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2002,996421,Counted,Manual count,North West,Lancashire,C,MCU,340800,408711,53.57164779,-2.895437402,35,19,1940,13,172,46,11,2,5,4,2,70,2214
2002,919450,Counted,Manual count,West Midlands,Coventry,U,MCU,436127,278998,52.40780265,-1.470355292,20,3,584,1,43,1,0,0,0,0,0,1,632
2002,941839,Counted,Manual count,East Midlands,Derbyshire,C216,MCU,419570,363380,53.16718317,-1.708722615,8,0,282,13,72,6,1,0,0,1,1,9,376
2002,948041,Counted,Manual count,London,Greenwich,U,MCU,545000,178000,51.48237571,0.086798744,5,27,866,1,66,23,4,0,0,0,0,27,987
2002,980005,Counted,Manual count,North East,Newcastle upon Tyne,B6324,MB,420100,567100,54.99807672,-1.687339685,44,56,14560,326,1769,406,16,2,24,10,17,475,17186
2002,996984,Counted,Manual count,West Midlands,Warwickshire,C24,MCU,428765,270672,52.33338791,-1.579285165,80,6,2337,27,217,50,5,0,0,9,4,68,2655
2002,990164,Counted,Manual count,London,Tower Hamlets,U,MCU,538230,179692,51.49927371,-0.009971373,28,75,2335,2,188,16,9,0,0,0,0,25,2625
2002,997098,Counted,Manual count,South East,Southampton,U,MCU,444871,112837,50.91326301,-1.363111459,7,13,1211,16,102,31,5,0,0,0,0,36,1378
2002,998017,Counted,Manual count,London,Lewisham,U,MCU,537819,172741,51.43691142,-0.018596623,16,39,1152,7,150,18,1,0,0,0,0,19,1367
2002,997114,Counted,Manual count,East Midlands,Derbyshire,B6002,MB,447606,333757,52.89915637,-1.293740091,174,221,15587,61,1887,380,29,12,76,50,47,594,18350
2002,990685,Counted,Manual count,South East,Surrey,U,MCU,534051,155037,51.2787158,-0.079439368,0,3,908,0,69,4,2,1,1,0,1,9,989
2002,996820,Counted,Manual count,West Midlands,Staffordshire,C216,MCU,405800,308508,52.6742488,-1.915658061,51,61,4838,107,564,72,7,4,3,7,6,99,5669
2002,990136,Counted,Manual count,South East,Surrey,B2034,MB,526700,150060,51.23566658,-0.186536325,87,61,6201,78,449,57,3,0,0,0,0,60,6849
2002,952454,Estimated,Estimated using previous year's AADF on this link,South West,Bath and North East Somerset,U,MCU,365838,154069,51.28472855,-2.491224458,35,30,4813,80,511,36,7,2,0,1,0,46,5480
2002,966920,Counted,Manual count,South East,Surrey,B280,MB,515321,161589,51.34170075,-0.345733114,57,125,8703,44,1172,150,19,18,2,5,0,194,10238
2002,990300,Counted,Manual count,South East,East Sussex,C,MCU,544000,113000,50.89853255,0.046365758,7,11,2812,4,358,29,3,4,0,0,1,37,3222
2002,919258,Counted,Manual count,South West,Somerset,B3152,MB,363894,131225,51.07920443,-2.51679472,16,51,2615,18,488,32,1,0,6,0,0,39,3211
2002,952431,Counted,Manual count,South West,Dorset,C45,MCU,361130,110030,50.88844125,-2.553975311,12,8,716,13,170,20,6,0,7,0,0,33,940
2002,966296,Counted,Manual count,South West,Dorset,C497,MCU,421160,94745,50.75192478,-1.701415585,35,106,10218,41,1454,167,50,22,16,18,9,282,12101
2002,967157,Counted,Manual count,West Midlands,Wolverhampton,U,MCU,391810,297550,52.57570569,-2.122285094,33,0,1384,99,208,13,1,0,1,1,0,16,1707
2002,990074,Counted,Manual count,South East,East Sussex,B2100,MB,551710,130980,51.05812633,0.163421123,36,100,8250,31,621,167,23,4,5,6,4,209,9211
2002,990114,Counted,Manual count,North West,Knowsley,B5178,MB,346610,387250,53.37939062,-2.804056239,31,20,2621,123,340,29,5,2,1,3,0,40,3144
2002,996903,Counted,Manual count,South West,Gloucestershire,C,MCU,417702,243715,52.09150322,-1.743037461,14,8,800,6,45,3,2,0,1,1,0,7,866
2002,997414,Counted,Manual count,South East,Surrey,U,MCU,522808,157843,51.30646702,-0.239585339,10,0,444,0,44,2,0,0,0,0,0,2,490
2002,990238,Counted,Manual count,South East,Milton Keynes,C,MCU,484810,242070,52.07051639,-0.764093947,19,10,1191,63,79,9,4,1,0,0,0,14,1357
2002,910009,Counted,Manual count,Yorkshire and The Humber,Doncaster,U,MCU,455900,406100,53.54856901,-1.157798495,35,29,5306,48,703,77,11,3,2,1,2,96,6182
"2002,919088,Counted,Manual count,Yorkshire and The Humber,""Kingston upon Hull, City of"",B1231,MB,506091,428808,53.74486343,-0.392798255,228,160,10770,450,1171,72,8,3,20,3,3,109,12660"
2002,991515,Counted,Manual count,East of England,Suffolk,C,MCU,592655,275500,52.34372637,0.826808528,3,0,344,1,28,6,1,1,0,0,0,8,381
2002,996634,Counted,Manual count,West Midlands,Worcestershire,C2260,MCU,379992,246370,52.11528637,-2.293604752,19,19,1547,4,231,11,0,0,0,0,5,16,1817
2002,997116,Counted,Manual count,South East,Oxfordshire,U,MCU,447090,214818,51.83000168,-1.318068162,102,119,7710,36,1169,202,82,14,32,28,41,399,9433
2002,997545,Counted,Manual count,South East,East Sussex,U,MCU,580165,109036,50.85278151,0.558201702,4,6,365,0,49,9,0,0,0,0,0,9,429
2002,990242,Counted,Manual count,Yorkshire and The Humber,Sheffield,B6077,MB,427100,392200,53.42590301,-1.59363999,2,6,421,21,70,3,1,0,0,1,0,5,523
2002,941760,Counted,Manual count,North West,Manchester,U,MCU,385912,398092,53.47936184,-2.213743442,14,19,1111,6,162,13,6,1,0,1,0,21,1319
2002,941500,Counted,Manual count,Yorkshire and The Humber,Kirklees,U,MCU,412125,417843,53.65694349,-1.818011268,1,6,404,0,28,0,0,0,0,0,0,0,438
2002,967190,Counted,Manual count,Yorkshire and The Humber,Kirklees,C,MCU,423111,408387,53.57158469,-1.65248209,8,1,1938,19,274,16,19,3,2,6,3,49,2281
2002,967018,Counted,Manual count,North West,Stockport,U,MCU,390800,386309,53.37355965,-2.139743871,81,85,12197,86,1073,190,25,11,10,26,10,272,13713
2002,967632,Counted,Manual count,Scotland,Dundee City,C,MCU,337627,729755,56.45580536,-3.013617792,65,24,6144,235,457,67,11,3,3,3,0,87,6947
2002,990175,Estimated,Estimated using previous year's AADF on this link,Scotland,South Lanarkshire,B7017,MB,288480,643670,55.67367537,-3.774804034,35,64,7890,258,776,99,17,27,31,14,10,198,9186
2002,961482,Counted,Manual count,South East,Kent,U,MCU,633000,170000,51.38120007,1.346968589,2,2,259,0,34,3,1,0,0,0,0,4,299
2002,964186,Counted,Manual count,East Midlands,Nottinghamshire,U,MCU,476000,348000,53.02390701,-0.868374275,25,4,461,11,61,9,1,0,4,0,0,14,551
2002,948090,Counted,Manual count,London,Tower Hamlets,U,MCU,536660,182900,51.52848263,-0.031332731,92,147,3273,0,473,73,1,0,0,0,0,74,3967
2002,943333,Counted,Manual count,South East,Kent,C66,MCU,572680,150170,51.22460529,0.471562914,4,6,1290,20,212,24,2,0,9,3,3,41,1569
2002,962986,Counted,Manual count,East Midlands,Nottinghamshire,U,MCU,445000,352000,53.06335894,-1.329946377,20,26,904,35,127,2,1,0,0,0,0,3,1095
2002,940168,Counted,Manual count,East Midlands,Nottinghamshire,B6023,MB,449546,359189,53.12757447,-1.261009355,77,189,20893,417,1833,217,22,30,19,18,5,311,23643
2002,942897,Counted,Manual count,East of England,Norfolk,C540,MCU,598922,312552,52.67414974,0.940818803,465,45,3256,28,348,18,2,2,0,0,0,22,3699
2002,965078,Counted,Manual count,North West,Lancashire,C386,MCU,332100,447000,53.91467934,-3.035217654,109,61,4932,332,427,69,1,9,10,2,2,93,5845
2002,941393,Counted,Manual count,North West,Lancashire,U,MCU,338350,443390,53.88302044,-2.939352271,4,6,227,2,52,15,4,0,4,0,0,23,310
2002,962757,Counted,Manual count,North West,Lancashire,C,MCU,352000,452000,53.96184443,-2.733074183,13,16,454,9,79,14,9,1,3,3,2,32,590
2002,941149,Counted,Manual count,Scotland,Glasgow City,U,MCU,259230,664100,55.84949603,-4.250082626,18,1,418,2,24,7,0,0,0,0,0,7,452
2002,944216,Counted,Manual count,North West,Lancashire,U,MCU,347530,438671,53.84162266,-2.798906666,8,3,665,3,127,40,5,4,1,0,2,52,850
2002,961651,Counted,Manual count,North West,Lancashire,B5246,MB,342000,418000,53.65526395,-2.87905177,27,13,2779,57,340,121,11,6,36,4,5,183,3372
2002,962856,Counted,Manual count,North West,Lancashire,C246,MCU,352000,428000,53.74615314,-2.72931306,73,52,8840,207,397,263,9,4,2,4,3,285,9781
2002,951254,Counted,Manual count,Scotland,Dumfries & Galloway,C,MCU,290000,573729,55.04584813,-3.723132061,9,6,534,26,88,15,6,1,1,1,0,24,678
2002,965631,Counted,Manual count,London,Barnet,U,MCU,523100,195000,51.64034162,-0.222465543,15,84,9500,107,979,7,1,2,0,0,0,10,10680
2002,948063,Counted,Manual count,London,Kensington and Chelsea,U,MCU,525500,179500,51.50051526,-0.193332278,196,366,7172,129,754,89,10,2,1,0,0,102,8523
2002,940087,Counted,Manual count,North West,Blackpool,B5124,MB,331706,436926,53.82409884,-3.038968312,212,227,13913,46,1303,264,19,9,4,16,5,317,15806
2002,990291,Counted,Manual count,West Midlands,Worcestershire,C,MCU,393200,261900,52.25523014,-2.10103705,13,5,914,4,132,9,3,4,1,2,1,20,1075
2002,990613,Counted,Manual count,South East,Buckinghamshire,U,MCU,508559,189076,51.59008893,-0.434342019,19,2,917,70,73,26,0,0,0,0,0,26,1088
2002,966563,Counted,Manual count,North West,Lancashire,B5272,MB,346761,451489,53.95673833,-2.81282596,12,33,1375,27,124,44,7,3,25,21,21,121,1680
2002,966409,Counted,Manual count,South East,Hampshire,B3078,MB,426888,114139,50.92608527,-1.618803836,0,23,3852,30,623,131,8,56,7,7,1,210,4738
2002,942282,Counted,Manual count,South East,Milton Keynes,U,MCU,485889,239340,52.04581184,-0.749041696,3,48,7830,291,226,27,0,1,4,1,0,33,8428
2002,979016,Counted,Manual count,North West,Cumbria,B5322,MB,331837,524285,54.60910856,-3.056840055,18,8,725,9,120,15,1,8,0,0,3,27,889
2002,990455,Counted,Manual count,South East,Milton Keynes,B565,MB,491000,252740,52.16543824,-0.670962398,31,30,3414,66,356,95,9,2,2,4,1,113,3979
2002,979156,Counted,Manual count,North West,Cumbria,U,MCU,313973,539445,54.74257878,-3.337813838,4,1,286,4,79,20,1,1,0,0,0,22,392
2002,990225,Counted,Manual count,North East,Sunderland,U,MCU,434770,547540,54.8215079,-1.460389532,6,4,1348,6,120,16,0,0,0,0,0,16,1494
2002,919367,Counted,Manual count,West Midlands,Stoke-on-Trent,U,MCU,390600,343890,52.99225772,-2.141487189,20,6,752,1,41,12,2,0,0,0,0,14,814
2002,991544,Counted,Manual count,South East,Kent,C,MCU,607901,159240,51.29432158,0.980559763,5,4,633,6,140,17,2,6,0,0,0,25,808
2002,954903,Counted,Manual count,East Midlands,Nottinghamshire,U,MCU,456628,353384,53.07469533,-1.156204882,8,18,1949,4,188,18,7,2,3,0,0,30,2189
2002,966773,Counted,Manual count,East Midlands,Nottinghamshire,U,MCU,464563,341658,52.96840524,-1.040123336,88,12,1056,15,108,8,1,0,2,0,0,11,1202
2002,966776,Counted,Manual count,East Midlands,Nottinghamshire,C56,MCU,470736,353562,53.07461638,-0.945620527,26,24,1955,18,238,27,3,1,3,4,0,38,2273
2002,966757,Counted,Manual count,East Midlands,Nottinghamshire,C150,MCU,449056,357866,53.11572823,-1.268533377,74,161,12506,129,1083,120,33,15,6,10,1,185,14064
2002,953132,Counted,Manual count,London,Brent,U,MCU,518733,188768,51.58527092,-0.287651584,7,8,2095,10,156,14,0,0,0,0,0,14,2283
2002,953376,Counted,Manual count,South East,Kent,U,MCU,618302,152407,51.22908281,1.125342617,5,4,204,2,43,5,0,12,0,0,0,17,270
2002,990151,Counted,Manual count,London,Islington,B515,MB,531440,184050,51.54005518,-0.106109107,515,634,12504,96,1788,249,20,12,9,3,4,297,15319
2002,967138,Counted,Manual count,West Midlands,Sandwell,U,MCU,399337,293229,52.53692344,-2.011205499,42,84,6524,250,1101,315,63,8,8,33,34,461,8420
2002,990351,Counted,Manual count,London,Islington,C,MCU,531360,185370,51.55193594,-0.106769644,496,417,9792,75,1685,188,26,5,5,17,11,252,12221
2002,996646,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,B6479,MB,381266,471662,54.14045025,-2.288252683,7,19,743,22,165,34,24,100,4,23,38,223,1172
2002,990472,Counted,Manual count,Yorkshire and The Humber,North East Lincolnshire,C,MCU,524355,407550,53.54986382,-0.124503673,51,96,6624,26,823,83,7,3,27,10,10,140,7709
2002,979248,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,C46,MCU,423500,504810,54.43816621,-1.639195264,11,4,693,21,159,27,4,0,9,2,1,43,920
2002,996931,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,B6275,MB,421460,510000,54.4848975,-1.670272107,5,30,1631,10,326,76,22,16,14,21,29,178,2175
2002,952274,Counted,Manual count,East Midlands,Northamptonshire,C24,MCU,481895,259467,52.22732754,-0.802423995,13,54,4379,16,766,108,11,11,3,9,2,144,5359
2002,996420,Counted,Manual count,North West,Lancashire,B5197,MB,340600,407000,53.55624804,-2.898131233,75,90,8176,79,588,145,16,13,26,6,10,216,9149
2002,996074,Counted,Manual count,Scotland,North Ayrshire,B781,MB,223009,649304,55.70478383,-4.81832271,0,11,1426,3,160,46,4,0,0,0,2,52,1652
2002,966574,Counted,Manual count,North West,Lancashire,B5269,MB,360600,437200,53.82956069,-2.600097542,60,117,7055,75,726,256,18,3,4,5,14,300,8273
2002,991436,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,C291,MCU,174350,41848,50.23346868,-5.165482226,0,33,1586,7,390,68,38,67,4,4,1,182,2198
2002,991357,Counted,Manual count,West Midlands,Worcestershire,C2032,MCU,389912,256089,52.20293629,-2.149029316,28,22,3717,26,416,78,21,4,1,2,1,107,4288
2002,919094,Counted,Manual count,East of England,Suffolk,B1119,MB,627899,263650,52.22387492,1.33531762,49,63,4069,50,510,89,13,13,62,38,17,232,4924
2002,990312,Counted,Manual count,West Midlands,Warwickshire,C,MCU,416380,264440,52.27786829,-1.76133873,13,6,1136,4,128,11,1,0,0,0,0,12,1286
2002,953083,Counted,Manual count,London,Hounslow,C,MCU,508000,173862,51.45345106,-0.44706627,59,169,14420,226,2129,925,42,86,28,116,37,1234,18178
2002,954712,Counted,Manual count,West Midlands,Staffordshire,C43,MCU,375076,336425,52.92465396,-2.37217877,5,2,892,23,73,6,3,0,1,0,0,10,1000
2002,966832,Counted,Manual count,West Midlands,Staffordshire,U,MCU,405397,314399,52.72721068,-1.921523544,4,12,1235,3,208,12,3,1,1,0,0,17,1475
2002,919099,Counted,Manual count,South East,East Sussex,B2099,MB,562944,132513,51.06882464,0.324276228,10,43,4551,43,449,37,1,2,2,2,1,45,5131
2002,952050,Counted,Manual count,West Midlands,Shropshire,U,MCU,348747,277503,52.39313754,-2.754602668,4,2,222,5,105,71,2,0,0,2,3,78,412
2002,962960,Counted,Manual count,North West,East Cheshire,U,MCU,365000,352000,53.06409024,-2.523740679,87,32,2867,20,183,20,1,1,0,0,0,22,3124
2002,946522,Counted,Manual count,East of England,Bedford,U,MCU,505810,265020,52.27316248,-0.450678373,5,7,628,23,84,10,4,1,0,3,3,21,763
2002,967919,Counted,Manual count,North West,East Cheshire,B5083,MB,375000,379000,53.30734835,-2.376641245,18,7,1985,20,169,19,2,0,0,1,0,22,2203
2002,967416,Counted,Manual count,Wales,Swansea,U,MCU,263000,194300,51.6307846,-3.98080048,2,6,1479,35,167,16,3,0,0,0,0,19,1706
2002,990542,Counted,Manual count,Wales,Swansea,B4620,MB,258360,197980,51.66270136,-4.049285819,8,43,4027,44,370,44,45,2,1,0,3,95,4579
2002,942154,Counted,Manual count,West Midlands,Walsall,U,MCU,405935,299867,52.59656729,-1.913813821,20,50,11276,130,1015,97,22,14,8,12,4,157,12628
2002,968382,Counted,Manual count,East of England,Essex,B1414,MB,625000,231000,51.93200545,1.271433433,300,39,2457,30,218,23,2,2,1,0,0,28,2772
2002,961460,Counted,Manual count,East of England,Essex,U,MCU,546100,202000,51.69773858,0.112610715,1,6,2853,5,286,37,8,0,0,0,0,45,3195
2002,963763,Counted,Manual count,East of England,Essex,C,MCU,539100,196000,51.64560153,0.009005165,24,73,3502,26,412,26,2,1,0,0,0,29,4042
2002,942822,Counted,Manual count,South East,West Sussex,C,MCU,479500,97200,50.76895061,-0.874005256,117,7,1016,1,160,11,1,0,2,3,1,18,1202
2002,940962,Counted,Manual count,South East,West Sussex,B2133,MB,507260,125140,51.01564685,-0.472285389,9,30,2461,8,448,49,29,36,8,5,16,143,3090
2002,967172,Counted,Manual count,Yorkshire and The Humber,Calderdale,U,MCU,393619,422081,53.69513272,-2.098115583,13,14,983,21,129,14,3,4,0,0,0,21,1168
2002,963852,Counted,Manual count,Yorkshire and The Humber,Calderdale,U,MCU,409000,426000,53.73032174,-1.865061876,3,3,1312,0,176,34,0,0,0,0,0,34,1525
2002,997292,Counted,Manual count,South East,Surrey,U,MCU,487500,159400,51.3269807,-0.745574648,18,1,302,3,20,1,0,0,0,0,0,1,327
"2002,996270,Counted,Manual count,Wales,""Rhondda, Cynon, Taff"",C,MCU,306817,189451,51.59617141,-3.346665619,8,32,7276,45,764,51,5,1,1,0,0,58,8175"
2002,919440,Counted,Manual count,West Midlands,Solihull,U,MCU,412659,278881,52.40779213,-1.815337902,39,6,891,29,68,5,0,0,0,0,1,6,1000
2002,990530,Counted,Manual count,North West,Manchester,B5167,MB,381120,390150,53.40782504,-2.28546816,152,55,6706,66,641,51,5,4,0,1,0,61,7529
2002,966591,Counted,Manual count,East Midlands,Leicestershire,U,MCU,441200,293500,52.53781051,-1.393998582,28,8,678,6,61,6,0,0,0,0,0,6,759
2002,998065,Counted,Manual count,London,Wandsworth,B237,MB,528100,173968,51.45021733,-0.157899006,451,716,9385,118,1625,483,40,31,3,1,2,560,12404
2002,941513,Counted,Manual count,Yorkshire and The Humber,Kirklees,U,MCU,415603,417718,53.65572855,-1.7653921,26,68,6685,12,777,8,3,4,1,0,0,16,7558
2002,952514,Counted,Manual count,South East,Hampshire,U,MCU,412483,108984,50.88021845,-1.823934022,8,24,2083,3,338,56,8,35,2,11,2,114,2562
2002,980004,Counted,Manual count,North East,Newcastle upon Tyne,B1318,MB,424250,570000,55.0239521,-1.622225696,104,114,18470,528,1386,188,27,18,4,6,9,252,20750
2002,990159,Counted,Manual count,South East,Hampshire,U,MCU,457900,103900,50.83174842,-1.17921295,171,167,3294,15,328,23,3,0,0,0,0,26,3830
2002,990223,Counted,Manual count,North East,Newcastle upon Tyne,U,MCU,424210,567390,55.00050073,-1.623071222,12,4,1722,3,73,6,0,0,0,0,0,6,1808
2002,952562,Counted,Manual count,South East,Southampton,U,MCU,442922,113541,50.91974114,-1.39075034,423,107,4006,18,1147,271,40,44,21,29,22,427,5705
2002,950321,Counted,Manual count,East Midlands,Lincolnshire,B1391,MB,531239,340918,52.94960195,-0.048105708,12,22,1353,47,292,77,20,25,1,17,10,150,1864
2002,919133,Counted,Manual count,Scotland,Angus,B9113,MB,348440,751510,56.65253706,-2.842530038,5,17,1088,4,221,72,85,38,38,47,16,296,1626
2002,997540,Counted,Manual count,South East,Medway,U,MCU,577908,172428,51.42294059,0.557456322,38,24,1562,8,162,12,3,0,0,0,0,15,1771
2002,919338,Counted,Manual count,North West,East Cheshire,U,MCU,373250,355557,53.0965419,-2.400930582,100,22,1123,2,111,5,0,0,0,0,0,5,1263
2002,990391,Counted,Manual count,East Midlands,Lincolnshire,U,MCU,532860,376200,53.26616324,-0.009409234,3,0,789,9,82,12,5,1,0,1,1,20,900
2002,990083,Counted,Manual count,South East,Wokingham,B3349,MB,471710,165550,51.3844777,-0.970913431,73,70,6036,33,841,184,31,21,3,4,5,248,7228
2002,997144,Counted,Manual count,North East,Middlesbrough,C,MCU,452611,515111,54.52855859,-1.188580189,16,38,6897,110,495,18,4,0,0,0,0,22,7562
2002,950138,Counted,Manual count,Wales,Wrexham,B5097,MB,328770,345241,52.99973474,-3.062813618,38,18,2033,89,175,19,2,0,0,1,0,22,2337
2002,944608,Counted,Manual count,Wales,Wrexham,C,MCU,327497,353150,53.07064584,-3.08355936,4,13,518,2,58,11,2,2,0,0,0,15,606
2002,990460,Counted,Manual count,London,Barking and Dagenham,C,MCU,547720,187000,51.56253951,0.129711535,44,179,13106,438,1644,351,18,18,24,11,26,448,15815
2002,981012,Counted,Manual count,Scotland,Falkirk,B810,MB,293270,678360,55.98630162,-3.712317034,19,54,9229,25,671,165,21,11,5,3,1,206,10185
2002,967071,Counted,Manual count,Yorkshire and The Humber,Rotherham,C,MCU,441099,393018,53.43235321,-1.382874714,14,60,8985,166,484,110,15,18,11,21,15,190,9885
2002,951739,Counted,Manual count,North West,Trafford,C,MCU,378609,391000,53.41536883,-2.323297305,134,64,12442,73,1030,126,7,8,4,0,1,146,13755
2002,968067,Counted,Manual count,North West,Trafford,U,MCU,378194,393003,53.43335546,-2.329680311,25,2,854,5,38,2,1,1,0,0,0,4,903
2002,968261,Counted,Manual count,Yorkshire and The Humber,Rotherham,B6067,MB,442200,389000,53.39615276,-1.366840763,16,69,4429,38,442,41,7,0,0,0,0,48,5026
2002,967025,Counted,Manual count,North West,Trafford,U,MCU,377070,391175,53.41687682,-2.346464206,53,25,3903,11,225,28,1,1,2,0,0,32,4196
2002,990543,Counted,Manual count,Wales,The Vale of Glamorgan,B4294,MB,312030,168230,51.40624976,-3.266127753,38,40,5461,235,452,66,7,1,0,4,1,79,6267
2002,962193,Counted,Manual count,East of England,Suffolk,B1106,MB,582150,276000,52.35180326,0.673050306,0,17,2184,7,398,54,9,5,24,53,42,187,2793
2002,962516,Counted,Manual count,South East,Oxfordshire,B4450,MB,428200,224000,51.9138231,-1.591429221,13,16,1389,14,207,38,1,1,4,0,0,44,1670
2002,964306,Counted,Manual count,West Midlands,Worcestershire,C2002,MCU,396000,280000,52.41798032,-2.06023997,26,17,1761,25,201,25,2,0,0,0,0,27,2031
2002,953023,Counted,Manual count,East of England,Essex,U,MCU,610387,221697,51.8541937,1.053540202,20,19,1584,30,314,99,11,3,2,1,2,118,2065
2002,997483,Counted,Manual count,East of England,Essex,B184,MB,551404,242800,52.06289185,0.207181651,17,105,7407,48,850,216,15,1,2,16,5,255,8665
2002,952970,Counted,Manual count,East of England,Essex,U,MCU,544682,234460,51.98975532,0.105675268,3,0,252,9,50,9,0,1,0,0,0,10,321
2002,966356,Counted,Manual count,East of England,Essex,U,MCU,574087,192783,51.60697144,0.512600931,82,18,2464,5,194,32,3,0,3,0,0,38,2719
2002,990081,Counted,Manual count,South East,Windsor and Maidenhead,B4447,MB,488110,183970,51.5477553,-0.730715723,63,72,6445,71,712,148,16,0,1,6,2,173,7473
2002,953260,Counted,Manual count,London,Lewisham,C,MCU,539262,172240,51.43205684,0.001953336,15,271,15072,99,2472,387,27,71,32,1,3,521,18435
2002,966948,Counted,Manual count,West Midlands,Warwickshire,U,MCU,453789,273937,52.3608606,-1.211555052,26,26,1291,36,142,17,2,0,1,1,0,21,1516
2002,990463,Counted,Manual count,West Midlands,Wolverhampton,B4161,MB,390000,297240,52.57288821,-2.148984158,31,65,11184,80,1165,66,8,5,1,2,0,82,12576
2002,964695,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,C62,MCU,212075,62000,50.42771047,-4.647194572,0,2,189,0,29,5,3,1,6,0,0,15,235
"2002,991032,Counted,Manual count,Yorkshire and The Humber,""Kingston upon Hull, City of"",U,MCU,507773,431417,53.76795906,-0.366395644,70,23,880,6,51,8,0,0,0,0,0,8,968"
2002,996453,Counted,Manual count,South West,Somerset,B3135,MB,348063,154017,51.28291395,-2.746068806,20,53,1456,5,201,39,0,1,0,2,2,44,1759
2002,997099,Counted,Manual count,West Midlands,Warwickshire,C206,MCU,444877,287609,52.48456466,-1.340583282,13,53,3248,11,337,73,6,14,6,18,6,123,3772
2002,967076,Counted,Manual count,Yorkshire and The Humber,Sheffield,U,MCU,434516,397030,53.46888407,-1.481513498,4,3,656,150,70,9,0,0,0,0,0,9,888
2002,967207,Counted,Manual count,Yorkshire and The Humber,Leeds,U,MCU,431642,432590,53.78867364,-1.521203785,23,13,790,49,169,16,1,1,0,2,2,22,1043
2002,967208,Counted,Manual count,Yorkshire and The Humber,Leeds,U,MCU,434497,427946,53.74675435,-1.478388514,14,13,3631,11,337,14,3,0,2,3,2,24,4016
2002,979103,Counted,Manual count,Yorkshire and The Humber,Leeds,U,MCU,426459,433323,53.79554977,-1.5998088,46,42,4498,156,734,76,3,5,0,1,0,85,5515
2002,951539,Counted,Manual count,Yorkshire and The Humber,Leeds,U,MCU,426237,439673,53.85263286,-1.602639582,5,19,871,92,67,1,3,1,0,0,0,5,1054
2002,990054,Counted,Manual count,East Midlands,Derbyshire,B5059,MB,405488,372914,53.25321108,-1.919203609,31,87,4857,50,519,91,28,88,18,48,22,295,5808
2002,955182,Counted,Manual count,Wales,Monmouthshire,U,MCU,336910,209830,51.78355979,-2.915982531,8,8,696,17,115,25,5,0,1,0,0,31,867
2002,951842,Counted,Manual count,East Midlands,Derbyshire,U,MCU,422080,341660,52.97184639,-1.672660586,6,0,347,8,66,16,6,0,12,2,0,36,457
2002,952746,Counted,Manual count,South West,Devon,U,MCU,273470,38946,50.23693511,-3.775607433,1,17,434,0,91,2,2,0,0,0,0,4,546
2002,955812,Counted,Manual count,South West,Wiltshire,C41,MCU,382800,140410,51.16267774,-2.247354455,7,2,381,2,50,7,2,0,0,2,0,11,446
2002,955564,Counted,Manual count,South West,Devon,C467,MCU,265074,101335,50.79583005,-3.915848184,2,10,899,12,333,56,60,6,20,26,50,218,1472
2002,982012,Counted,Manual count,Scotland,Aberdeenshire,B992,MB,363035,828000,57.34100851,-2.615758926,36,7,1778,23,249,55,9,0,7,3,3,77,2134
2002,966912,Counted,Manual count,South East,Surrey,C,MCU,506977,167344,51.39505905,-0.463749152,14,26,1277,1,128,1,0,0,0,0,0,1,1433
2002,990665,Counted,Manual count,South East,Surrey,U,MCU,527600,159518,51.3204674,-0.170277579,22,29,3162,38,308,19,4,0,0,0,1,24,3561
2002,967458,Counted,Manual count,Scotland,Dumfries & Galloway,U,MCU,268370,551535,54.84127507,-4.051259674,24,4,236,6,19,5,1,0,0,0,0,6,271
2002,996673,Counted,Manual count,North West,Lancashire,U,MCU,385339,437482,53.83338733,-2.224250518,2,2,511,0,58,12,0,0,0,0,0,12,583
2002,997228,Counted,Manual count,South East,Oxfordshire,B4009,MB,470053,196139,51.65968052,-0.988648505,8,64,7385,35,932,250,13,6,2,8,5,284,8700
2002,997591,Counted,Manual count,East of England,Suffolk,C,MCU,614430,245920,52.07011641,1.127263522,157,41,2393,15,224,22,1,0,0,0,0,23,2696
2002,990264,Counted,Manual count,Wales,Carmarthenshire,C3204,MCU,219400,218200,51.83313723,-4.622523943,1,5,581,12,129,13,3,0,0,0,0,16,743
2002,952888,Counted,Manual count,East of England,Norfolk,U,MCU,567008,336938,52.90392908,0.481741442,91,8,831,28,107,7,5,1,0,0,0,13,987
2002,966661,Counted,Manual count,East of England,Norfolk,B1153,MB,574327,314404,52.69924481,0.578443238,7,13,1925,6,274,40,4,4,9,4,1,62,2280
2002,990594,Counted,Manual count,East of England,Norfolk,C258,MCU,628008,313331,52.66969689,1.370809767,64,102,3133,23,564,93,1,1,2,3,1,101,3923
2002,997528,Counted,Manual count,East of England,Norfolk,C47,MCU,573576,310592,52.66525172,0.565333571,16,46,2456,19,283,47,8,7,11,4,2,79,2883
