Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
201401EK40880,1,19,0,7,0,8,0,0,0,0,4,1,1,1,27,6,2287,2,4,3,1
201401EK40880,2,4,0,15,2,8,0,0,0,0,3,1,6,1,23,5,-1,-1,-1,2,1
201401EK40882,1,19,0,9,0,8,0,0,0,0,1,1,1,1,42,7,-1,-1,-1,2,1
201401EK40882,2,9,0,18,0,8,0,0,0,0,3,1,2,1,27,6,1388,1,7,1,1
201401EK40884,1,11,0,3,0,1,0,0,0,0,4,1,1,1,61,9,4461,2,-1,10,1
201401EK40885,1,5,0,18,2,8,0,0,0,0,3,1,6,1,32,6,670,1,1,6,1
201401EK40885,2,19,0,7,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK40888,1,9,0,18,0,1,0,0,0,0,2,1,6,1,-1,-1,-1,-1,-1,3,1
201401EK40888,2,9,0,18,0,1,0,0,0,0,1,1,1,1,25,5,1997,2,3,5,1
201401EK40888,3,9,0,18,0,1,0,0,0,0,1,1,6,2,24,5,-1,-1,-1,4,1
201401EK40889,1,9,0,18,0,8,0,0,0,0,1,1,6,1,51,8,1598,1,13,6,1
201401EK40889,2,1,0,9,0,8,0,0,0,0,4,1,6,1,19,4,-1,-1,-1,3,1
201401EK40890,1,19,0,3,0,0,0,0,0,0,2,1,1,1,57,9,2143,2,4,2,1
201401EK40890,2,9,0,3,0,0,0,0,0,0,2,1,1,1,56,9,1329,1,1,7,1
201401EK40890,3,19,0,18,0,0,0,0,0,0,1,1,1,1,44,7,-1,-1,-1,4,1
201401EK40891,1,9,0,3,0,0,0,0,0,0,2,1,6,2,25,5,1422,2,6,10,1
201401EK40891,2,9,0,18,0,0,0,0,0,0,1,1,6,1,74,10,1796,1,10,6,1
201401EK40893,1,1,0,14,4,2,0,0,0,0,4,1,6,1,46,8,-1,-1,-1,3,1
201401EK40893,2,11,0,5,0,2,0,0,0,0,3,1,1,1,31,6,7300,2,11,3,1
201401EK40895,1,11,0,4,0,1,0,0,0,0,0,1,1,1,67,10,4760,2,1,8,1
201401EK40896,1,90,0,7,0,8,0,0,0,0,4,1,1,1,39,7,6700,2,-1,8,1
201401EK40896,2,1,0,5,0,8,0,0,0,0,3,1,2,2,27,6,-1,-1,-1,2,1
201401EK40897,1,19,0,9,0,2,0,0,0,0,1,1,1,1,32,6,2198,2,-1,2,1
201401EK40898,1,4,0,14,0,0,0,0,0,0,1,1,6,3,-1,-1,125,1,1,-1,-1
201401EK40899,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK40900,1,19,0,7,0,8,0,0,0,0,4,1,1,1,53,8,-1,-1,-1,-1,-1
201401EK40900,2,1,0,15,0,8,0,0,0,0,3,1,2,2,45,7,-1,-1,-1,3,1
201401EK40901,1,9,0,18,0,1,0,0,0,0,4,1,6,1,21,5,-1,-1,-1,2,1
201401EK40902,1,9,0,9,0,1,0,0,0,0,3,1,6,1,66,10,1497,8,9,8,1
201401EK40902,2,1,0,13,0,1,0,0,0,0,1,1,6,1,43,7,-1,-1,-1,8,1
201401EK40903,1,9,0,13,0,1,0,0,0,0,4,1,6,1,41,7,1364,2,1,2,1
201401EK40905,1,1,0,18,9,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK40906,1,11,0,5,0,1,0,0,0,0,0,1,1,2,57,9,4760,2,1,7,1
201401EK40908,1,8,0,5,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK40909,1,1,0,18,0,0,0,0,0,0,4,1,6,1,25,5,-1,-1,-1,5,1
201401EK40909,2,8,0,12,0,0,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,6,1
201401EK40910,1,8,0,18,0,8,0,0,0,0,1,1,2,1,50,8,1598,1,6,2,1
201401EK40910,2,5,0,18,0,8,0,0,0,0,3,1,2,1,27,6,599,1,12,3,1
201401EK40911,1,19,0,18,0,8,0,0,0,0,1,1,1,1,32,6,2402,2,10,7,1
201401EK40911,2,9,0,5,0,8,0,0,0,0,3,1,6,1,65,9,2171,2,12,-1,-1
201401EK40912,1,1,0,14,0,1,0,0,0,0,4,1,6,1,43,7,-1,-1,-1,3,1
201401EK40912,2,19,0,5,0,1,0,0,0,0,3,1,1,1,46,8,-1,-1,-1,10,1
201401EK40913,1,1,0,14,0,2,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,5,1
201401EK40914,1,9,0,3,0,1,0,0,0,0,2,1,6,1,46,8,2685,2,10,5,1
201401EK40914,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,2000,2,10,-1,-1
201401EK40916,1,1,0,18,2,8,0,0,0,0,1,1,6,2,29,6,-1,-1,-1,1,1
201401EK40916,2,9,0,9,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,2,1
201401EK40917,1,9,0,18,0,1,0,0,0,0,1,1,1,1,44,7,1997,2,2,6,1
201401EK40917,2,9,0,6,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK40918,1,9,0,18,0,0,0,0,0,0,1,1,6,1,52,8,1390,1,1,4,1
201401EK40918,2,5,0,4,0,0,0,0,0,0,2,1,1,1,42,7,1137,1,17,2,1
201401EK40919,1,9,0,4,0,1,0,0,0,0,2,1,6,1,32,6,-1,-1,-1,7,1
201401EK40919,2,3,0,18,0,1,0,0,0,0,1,1,6,1,69,10,-1,-1,-1,8,1
201401EK40920,1,9,0,3,0,0,0,0,0,0,1,1,6,1,32,6,2926,2,12,6,1
201401EK40920,2,9,0,1,0,0,0,0,0,0,2,1,6,1,-1,-1,1800,1,15,-1,-1
201401EK40922,1,4,0,18,0,8,0,0,0,0,1,1,2,1,31,6,330,1,1,7,1
201401EK40923,1,9,0,9,0,8,0,0,0,0,4,1,6,1,65,9,1598,1,14,8,1
201401EK40923,2,4,0,15,2,8,0,0,0,0,1,1,6,1,32,6,998,1,6,6,1
201401EK40924,1,1,0,18,0,2,0,0,0,0,3,1,6,1,67,10,-1,-1,-1,5,1
201401EK40924,2,9,0,11,0,2,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401EK40925,1,9,0,18,0,8,0,0,0,0,1,1,6,1,39,7,1498,1,7,6,1
201401EK40926,1,9,0,18,0,1,0,0,0,0,2,1,6,1,30,6,1390,1,3,-1,-1
201401EK40926,2,9,0,18,0,1,0,0,0,0,1,1,6,2,35,6,1598,1,6,2,1
201401EK40927,1,5,0,18,0,8,0,0,0,0,4,1,1,1,49,8,996,1,11,3,1
201401EK40927,2,9,0,9,0,8,0,0,0,0,1,1,1,1,32,6,1339,1,11,1,1
201401EK40928,1,19,0,1,0,2,0,0,0,0,2,1,6,3,-1,-1,2143,2,-1,-1,-1
201401EK40929,1,1,0,10,0,1,0,0,0,0,2,1,1,1,38,7,-1,-1,-1,6,1
201401EK40929,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK40931,1,1,0,18,0,0,0,0,0,0,1,1,6,2,32,6,-1,-1,-1,3,1
201401EK40936,1,9,0,9,0,2,0,0,0,0,1,1,1,1,45,7,-1,-1,-1,2,1
201401EK40937,1,1,0,3,0,1,0,0,0,0,2,1,6,2,44,7,-1,-1,-1,7,1
201401EK40937,2,9,0,5,0,1,0,0,0,0,1,1,6,2,67,10,1497,8,6,5,1
201401EK40938,1,9,0,18,0,2,0,0,0,0,1,1,1,1,48,8,3498,1,1,6,1
201401EK40939,1,11,0,18,0,1,0,0,0,0,0,1,1,1,30,6,4461,2,1,2,1
201401EK40941,1,1,0,3,0,1,0,0,0,0,2,1,6,2,25,5,-1,-1,-1,1,1
201401EK40941,2,9,0,18,0,1,0,0,0,0,2,1,6,3,-1,-1,1798,8,2,-1,-1
201401EK40943,1,3,0,13,0,0,0,0,0,0,1,1,6,1,29,6,124,1,1,3,1
201401EK40943,2,19,0,12,0,0,0,0,0,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1
201401EK40944,1,3,0,14,0,0,0,0,0,0,1,1,6,1,36,7,125,1,1,2,1
201401EK40945,1,19,0,14,0,1,0,0,0,0,2,1,1,1,45,7,-1,-1,-1,3,1
201401EK40945,2,1,0,14,0,1,0,0,0,0,1,1,4,1,22,5,-1,-1,-1,7,1
201401EK40947,1,2,0,13,0,1,0,10,0,0,4,1,1,1,19,4,109,1,1,3,1
201401EK40947,2,11,0,18,0,1,0,0,0,0,3,1,1,3,-1,-1,-1,-1,-1,-1,-1
201401EK40948,1,90,0,18,0,8,0,0,0,0,4,1,1,1,29,6,-1,-1,-1,-1,-1
201401EK40948,2,8,0,18,0,8,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,1
201401EK40951,1,8,0,9,0,8,0,0,0,0,3,1,1,1,37,7,-1,-1,-1,7,1
201401EK40951,2,8,0,9,0,8,0,0,0,0,4,1,1,1,34,6,-1,-1,-1,-1,-1
201401EK40954,1,1,0,18,4,1,0,0,0,0,1,1,6,1,33,6,-1,-1,-1,1,1
201401EK40955,1,9,0,3,0,1,0,0,0,0,2,1,1,2,43,7,-1,-1,-1,3,1
201401EK40955,2,1,0,18,0,1,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
201401EK40957,1,5,0,18,0,8,1,0,0,0,1,1,2,1,56,9,1215,1,2,10,1
201401EK40957,2,1,0,18,0,8,1,0,0,0,2,1,2,1,51,8,-1,-1,-1,5,1
201401EK40958,1,3,0,18,0,2,1,0,0,0,4,1,6,1,21,5,124,1,2,4,1
201401EK40959,1,1,0,18,0,0,0,0,0,0,1,1,6,1,32,6,-1,-1,-1,4,1
201401EK40959,2,9,0,2,0,0,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401EK40960,1,19,0,7,0,2,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK40961,1,9,0,7,0,2,0,0,0,0,2,1,6,1,27,6,1598,1,5,3,1
201401EK40961,2,9,0,18,0,2,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,2,1
201401EK40962,1,3,0,18,0,2,0,0,0,0,1,1,1,1,21,5,125,1,8,6,1
201401EK40962,2,19,0,6,0,2,0,0,0,0,2,1,2,1,61,9,-1,-1,-1,1,1
201401EK40964,1,9,0,9,0,8,0,0,0,0,1,1,6,1,36,7,1753,2,12,5,1
201401EK40964,2,1,0,18,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,4,1
201401EK40966,1,4,0,18,0,1,0,10,7,2,4,1,6,1,28,6,839,1,4,-1,-1
201401EK40967,1,8,0,2,0,1,0,0,0,0,3,1,1,1,46,8,1598,1,6,2,1
201401EK40967,2,1,0,15,0,1,0,8,0,0,1,1,1,2,38,7,-1,-1,-1,5,1
201401EK40967,3,8,0,3,0,1,0,0,0,0,4,1,1,1,48,8,2231,2,6,-1,-1
201401EK40968,1,9,0,18,0,1,0,0,0,0,1,1,1,1,76,11,1498,1,4,6,1
201401EK40970,1,9,0,18,0,2,0,0,0,0,1,1,6,1,75,10,2946,1,11,2,1
201401EK40972,1,19,0,13,0,1,0,0,0,0,4,1,2,1,58,9,2402,2,5,4,1
201401EK40972,2,1,0,18,4,1,0,0,0,0,3,1,2,1,-1,-1,-1,-1,-1,-1,-1
201401EK40973,1,9,0,9,0,8,0,0,0,0,3,1,6,2,45,7,1461,2,5,3,1
201401EK40973,2,3,0,14,0,8,0,0,0,0,1,1,1,1,25,5,125,1,6,2,1
201401EK40974,1,9,0,9,0,1,0,0,0,0,1,1,6,2,48,8,-1,-1,-1,8,1
201401EK40976,1,9,0,18,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK40978,1,5,0,14,0,0,1,0,0,0,1,1,2,1,37,7,645,1,15,6,1
201401EK40978,2,9,0,5,0,0,0,0,0,0,1,1,2,1,54,8,2996,2,15,4,1
201401EK40979,1,8,0,3,0,2,0,0,0,0,3,1,1,1,37,7,1798,8,-1,2,1
201401EK40979,2,1,0,14,0,2,0,8,0,0,1,1,6,1,23,5,-1,-1,-1,4,1
201401EK40980,1,5,0,18,0,2,0,0,0,0,4,1,2,1,44,7,-1,-1,-1,6,1
201401EK40980,2,1,0,12,0,2,0,0,0,0,3,1,2,1,26,6,-1,-1,-1,2,1
201401EK40982,1,9,0,18,0,2,0,0,0,0,1,1,6,2,70,10,1197,1,-1,8,1
201401EK40983,1,9,0,3,0,1,0,0,0,0,2,1,6,2,62,9,2720,2,5,5,1
201401EK40983,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401EK40986,1,9,0,4,0,1,0,0,0,0,4,1,1,1,27,6,-1,-1,-1,10,1
201401EK40986,2,1,0,15,0,1,0,0,0,0,1,1,1,1,27,6,-1,-1,-1,4,1
201401EK40987,1,11,0,5,0,1,0,0,0,0,1,1,1,1,50,8,-1,-1,-1,2,1
201401EK40987,2,9,0,3,0,1,0,0,0,0,2,1,6,1,39,7,1400,1,14,4,1
201401EK40988,1,5,0,14,0,1,1,0,0,0,3,1,1,1,41,7,998,1,5,3,1
201401EK40988,2,8,0,9,0,1,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK40990,1,9,0,18,0,0,0,0,0,0,1,1,3,2,49,8,1397,1,11,3,1
201401EK40992,1,3,0,18,0,8,0,0,0,0,3,1,6,1,23,5,124,1,9,-1,-1
201401EK40992,2,19,0,9,0,8,0,0,0,0,1,1,1,1,47,8,1461,2,1,-1,-1
201401EK40993,1,9,0,18,0,1,0,0,0,0,1,1,2,1,41,7,1998,1,12,2,1
201401EK40994,1,8,0,14,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401EK40995,1,9,0,9,0,8,0,0,0,0,4,1,2,1,49,8,1896,2,8,-1,-1
201401EK40995,2,3,0,18,0,8,0,0,0,0,1,1,1,1,23,5,124,1,12,1,1
201401EK40996,1,19,0,18,0,1,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401EK40997,1,19,0,4,0,1,0,0,0,0,3,1,1,1,35,6,-1,-1,-1,10,1
201401EK40997,2,9,0,12,0,1,0,0,0,0,4,1,6,1,25,5,1588,1,9,-1,-1
201401EK40998,1,9,0,18,0,8,0,0,0,0,4,1,6,1,22,5,1995,2,8,4,1
201401EK40998,2,8,0,7,0,8,0,10,1,0,3,1,1,1,64,9,2499,2,4,2,1
201401EK40999,1,9,0,4,0,1,0,0,0,0,2,1,6,1,57,9,1753,2,12,8,1
201401EK40999,2,1,0,18,0,1,0,0,0,0,1,1,6,1,19,4,-1,-1,-1,5,1
201401EK41000,1,9,0,18,0,8,0,0,0,0,4,1,1,2,47,8,1997,2,-1,5,1
201401EK41000,2,9,0,18,0,8,0,0,0,0,1,1,1,1,30,6,-1,-1,-1,-1,-1
201401EK41002,1,9,0,18,0,2,0,0,0,0,4,1,1,1,51,8,-1,-1,-1,-1,-1
201401EK41003,1,1,0,18,4,8,0,0,0,0,1,1,6,1,58,9,-1,-1,-1,3,1
201401EK41004,1,1,0,3,0,8,0,0,0,0,3,1,6,1,59,9,-1,-1,-1,4,1
201401EK41004,2,19,0,5,0,8,0,0,0,0,4,1,6,1,50,8,-1,-1,-1,3,1
201401EK41005,1,8,0,15,2,2,0,0,0,0,1,1,1,2,-1,-1,2664,2,15,-1,-1
201401EK41006,1,9,0,5,0,0,0,0,0,0,3,1,6,1,45,7,1796,2,1,2,1
201401EK41006,2,3,0,18,0,0,0,0,0,0,4,1,6,1,29,6,125,1,1,3,1
201401EK41007,1,9,0,7,0,1,0,0,0,0,4,1,1,1,37,7,-1,-1,-1,-1,-1
201401EK41007,2,4,0,7,0,1,0,0,0,0,3,1,6,1,31,6,125,1,-1,3,1
201401EK41008,1,8,0,9,0,8,0,0,0,0,4,1,1,1,51,8,2149,2,7,4,1
201401EK41008,2,1,0,15,0,8,0,0,0,0,1,1,2,1,32,6,-1,-1,-1,3,1
201401EK41009,1,8,0,4,0,1,0,0,0,0,2,1,6,1,30,6,1797,8,3,7,1
201401EK41009,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,4966,1,12,-1,-1
201401EK41011,1,1,0,9,0,8,0,0,0,0,4,1,6,1,19,4,-1,-1,-1,2,1
201401EK41011,2,5,0,15,0,8,0,0,0,0,1,1,2,1,55,8,1000,1,6,3,1
201401EK41012,1,9,0,9,0,8,0,0,0,0,4,1,6,1,34,6,1560,2,2,2,1
201401EK41012,2,3,0,18,0,8,1,0,0,0,1,1,6,1,21,5,124,1,7,9,1
201401EK41013,1,11,0,4,0,8,0,0,0,0,3,1,1,1,48,8,-1,-1,-1,1,1
201401EK41014,1,9,0,3,0,1,0,0,0,0,2,1,6,1,27,6,1390,1,5,2,1
201401EK41014,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1910,2,6,3,1
201401EK41015,1,19,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41016,1,8,0,5,0,1,0,0,0,0,1,1,1,1,44,7,1686,2,3,1,1
201401EK41016,2,3,0,3,0,1,0,0,0,0,2,1,2,2,31,6,124,1,5,1,1
201401EK41017,1,20,0,7,0,0,0,0,0,0,4,1,1,1,66,10,4461,2,4,-1,-1
201401EK41017,2,1,0,18,0,0,0,0,0,0,3,1,6,1,49,8,-1,-1,-1,2,1
201401EK41018,1,9,0,9,0,8,0,0,0,0,4,1,6,1,55,8,1797,8,2,7,1
201401EK41018,2,4,0,13,0,8,0,0,0,0,3,1,1,1,22,5,675,1,1,10,1
201401EK41019,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41022,1,8,0,18,0,8,0,0,0,0,4,1,1,1,29,6,2143,2,2,3,1
201401EK41022,2,4,0,18,0,8,0,0,0,0,1,1,2,1,18,4,125,1,1,-1,-1
201401EK41023,1,8,0,2,0,0,0,0,0,0,3,1,1,1,43,7,1896,2,6,1,1
201401EK41023,2,19,0,18,0,0,0,0,0,0,4,1,1,1,43,7,5193,2,3,5,1
201401EK41024,1,9,0,5,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41025,1,11,0,7,0,2,0,0,0,0,0,1,1,1,30,6,7300,2,11,1,1
201401EK41026,1,9,0,9,0,8,0,0,0,0,4,1,1,1,34,6,1997,2,3,2,1
201401EK41026,2,9,0,18,0,8,0,0,0,0,1,1,6,1,53,8,-1,-1,-1,4,1
201401EK41027,1,19,0,9,0,8,0,0,0,0,4,1,1,1,58,9,1995,2,6,9,1
201401EK41027,2,1,0,18,4,8,0,0,0,0,1,1,2,1,28,6,-1,-1,-1,4,1
201401EK41032,1,9,0,18,0,8,0,0,0,0,4,1,6,1,66,10,1598,1,8,2,1
201401EK41032,2,19,0,4,0,8,0,0,0,0,1,1,2,1,36,7,2295,7,8,4,1
201401EK41034,1,9,0,9,0,8,0,0,0,0,3,1,1,1,62,9,2179,2,-1,10,2
201401EK41034,2,1,0,3,0,1,0,0,0,0,1,1,1,2,34,6,-1,-1,-1,9,1
201401EK41035,1,11,0,5,0,1,0,0,0,0,0,1,1,1,40,7,4500,2,-1,9,1
201401EK41036,1,9,0,9,0,2,0,4,0,0,1,1,6,2,62,9,1984,1,8,-1,-1
201401EK41036,2,8,0,18,0,2,0,0,0,0,3,1,6,1,25,5,-1,-1,-1,-1,-1
201401EK41036,3,9,0,2,0,2,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41036,4,9,0,2,0,2,0,0,0,0,2,1,6,3,-1,-1,1198,1,4,-1,-1
201401EK41036,5,9,0,2,0,2,0,0,0,0,2,1,6,3,-1,-1,2179,2,-1,-1,-1
201401EK41039,1,9,0,9,0,8,0,0,0,0,3,1,6,2,50,8,1598,1,6,6,1
201401EK41039,2,1,0,18,0,8,0,0,0,0,1,1,6,1,49,8,-1,-1,-1,5,1
201401EK41042,1,9,0,18,0,8,0,0,0,0,1,1,1,1,33,6,1797,8,4,1,1
201401EK41042,2,1,0,5,0,8,0,0,0,0,1,1,1,1,30,6,-1,-1,-1,3,1
201401EK41044,1,9,0,3,0,1,0,0,0,0,2,1,6,1,37,7,1995,2,1,7,1
201401EK41044,2,9,0,3,0,1,0,0,0,0,1,1,6,1,-1,-1,2362,1,10,3,1
201401EK41044,3,1,0,18,0,1,0,8,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401EK41045,1,9,0,6,0,1,0,0,0,0,3,1,6,2,74,10,1984,1,14,9,1
201401EK41045,2,1,0,18,0,1,0,0,0,0,4,1,6,1,42,7,-1,-1,-1,7,1
201401EK41046,1,19,0,5,0,1,0,0,0,0,1,1,1,1,27,6,2148,2,6,2,1
201401EK41046,2,5,0,18,0,2,1,0,0,0,1,1,6,1,35,6,599,1,6,8,1
201401EK41047,1,9,0,18,0,1,0,0,0,0,2,1,6,1,29,6,1598,1,3,2,1
201401EK41047,2,8,0,18,0,1,0,0,0,0,1,1,1,1,-1,-1,2402,2,10,-1,-1
201401EK41048,1,8,0,18,0,8,0,0,0,0,3,1,1,1,66,10,2402,2,10,8,1
201401EK41048,2,9,0,7,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41050,1,3,0,18,2,8,0,10,1,2,4,1,6,1,27,6,108,1,2,2,1
201401EK41051,1,9,0,18,0,1,0,0,0,0,1,1,6,2,69,10,1598,1,7,2,1
201401EK41052,1,9,0,9,0,8,0,0,0,0,3,1,6,1,27,6,1595,1,7,6,1
201401EK41052,2,2,0,18,0,8,0,0,0,0,1,1,1,1,28,6,125,1,8,3,1
201401EK41053,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41056,1,3,0,5,0,1,0,0,0,0,4,1,6,1,53,8,-1,-1,-1,2,1
201401EK41056,2,19,0,5,0,1,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,4,1
201401EK41057,1,9,0,18,0,8,0,0,0,0,1,1,6,1,78,11,-1,-1,-1,8,1
201401EK41057,2,9,0,18,0,8,0,0,0,0,3,1,1,2,48,8,1797,8,3,3,1
201401EK41058,1,9,0,9,0,2,0,0,0,0,1,1,6,3,-1,-1,1791,8,2,-1,1
201401EK41059,1,11,0,3,0,1,0,0,0,0,4,1,1,1,38,7,4500,2,5,6,1
201401EK41060,1,4,0,7,0,2,0,0,0,0,1,1,6,1,40,7,125,1,2,2,1
201401EK41060,2,19,0,7,0,2,0,0,0,0,2,1,1,1,43,7,2300,2,9,5,1
201401EK41061,1,3,0,18,0,8,0,0,0,0,1,1,1,1,25,5,108,1,4,7,1
201401EK41061,2,9,0,18,0,8,0,0,0,0,4,1,6,1,34,6,1598,1,10,3,1
201401EK41062,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41064,1,1,0,12,0,0,0,0,0,0,3,1,6,1,28,6,-1,-1,-1,7,1
201401EK41064,2,9,0,18,0,0,0,0,0,0,4,1,6,1,-1,-1,1390,1,2,-1,-1
201401EK41065,1,3,0,18,0,8,0,0,0,0,1,1,2,1,24,5,125,1,-1,-1,-1
201401EK41065,2,9,0,9,0,8,0,0,0,0,4,1,1,1,51,8,2143,2,-1,-1,-1
201401EK41066,1,9,0,1,0,6,0,0,0,0,0,1,6,1,41,7,1598,1,10,10,1
201401EK41066,2,5,0,18,0,1,0,10,1,10,1,1,6,1,23,5,599,1,8,1,1
201401EK41067,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,1248,2,-1,-1,-1
201401EK41068,1,3,0,3,0,1,0,0,0,0,2,1,6,1,34,6,124,1,7,2,1
201401EK41068,2,9,0,5,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,7,1
201401EK41069,1,9,0,18,2,0,0,0,0,0,3,1,6,1,47,8,1497,8,6,1,1
201401EK41069,2,9,0,11,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41070,1,9,0,2,0,2,0,0,0,0,3,1,6,2,46,8,-1,-1,-1,2,1
201401EK41070,2,1,0,18,0,2,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,5,1
201401EK41071,1,8,0,18,0,8,0,0,0,0,4,1,1,1,38,7,1984,2,8,2,1
201401EK41071,2,9,0,18,0,8,0,0,0,0,1,1,2,1,55,8,1796,1,12,2,1
201401EK41074,1,8,0,9,0,2,0,0,0,0,1,1,1,1,52,8,-1,-1,-1,2,1
201401EK41075,1,9,0,18,0,8,0,0,0,0,4,1,6,1,48,8,1598,2,-1,3,1
201401EK41075,2,9,0,7,0,8,0,0,0,0,1,1,6,1,71,10,1997,1,5,7,1
201401EK41076,1,3,0,18,0,2,0,0,0,0,4,1,6,1,38,7,108,1,5,2,1
201401EK41076,2,9,0,5,0,2,0,0,0,0,3,1,6,1,33,6,2494,1,13,8,1
201401EK41077,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,2461,2,7,-1,-1
201401EK41078,1,1,0,18,4,1,0,0,0,0,4,1,6,1,22,5,-1,-1,-1,5,1
201401EK41078,2,8,0,9,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41079,1,8,0,5,0,8,0,0,7,2,3,1,6,1,47,8,1997,2,6,1,1
201401EK41079,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,1997,2,9,-1,-1
201401EK41080,1,3,0,18,0,1,0,0,0,0,1,1,1,1,35,6,124,1,1,5,1
201401EK41081,1,9,0,9,0,8,0,0,0,0,3,1,6,2,21,5,1390,1,10,2,1
201401EK41081,2,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,1995,2,7,-1,-1
201401EK41082,1,9,0,9,0,8,0,0,0,0,4,1,6,1,41,7,1796,1,5,2,1
201401EK41082,2,5,0,18,0,8,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,2,1
201401EK41083,1,11,0,18,0,0,0,0,0,0,1,1,1,2,-1,-1,9360,2,3,-1,-1
201401EK41085,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41086,1,9,0,7,9,8,0,10,1,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401EK41087,1,19,0,5,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401EK41089,1,9,0,17,0,8,0,0,0,0,4,1,6,1,-1,-1,1998,2,13,6,1
201401EK41089,2,9,0,18,0,8,0,0,0,0,3,1,6,1,35,6,2393,1,13,7,1
201401EK41092,1,9,0,1,0,0,0,4,0,0,2,1,1,1,71,10,2946,1,12,4,1
201401EK41092,2,9,0,2,0,0,0,0,0,0,2,1,6,2,19,4,1984,1,15,1,1
201401EK41093,1,3,0,18,0,0,1,0,0,0,4,1,6,1,24,5,108,1,1,2,1
201401EK41094,1,9,0,9,0,2,0,0,0,0,1,1,6,2,73,10,1968,2,2,-1,-1
201401EK41097,1,1,0,10,0,1,0,0,0,0,2,1,6,1,31,6,-1,-1,-1,3,1
