Acc_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
201301HT20656,1,9,0,9,0,0,0,0,0,0,4,1,6,1,5,1997,2,-1,1,1
201301HT20656,2,9,0,18,0,0,0,0,0,0,1,1,6,1,5,1995,1,7,3,1
201301HT20657,1,1,0,18,0,8,0,0,0,0,4,1,2,2,7,-1,-1,-1,1,1
201301HT20657,2,9,0,18,0,8,0,0,0,0,1,1,1,1,6,1498,1,12,9,1
201301HT20658,1,8,0,9,0,2,0,0,0,0,1,1,6,1,7,1896,2,8,4,1
201301HT20660,1,1,0,18,0,2,0,0,0,0,3,1,6,1,6,-1,-1,-1,2,1
201301HT20660,2,9,0,13,0,2,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20662,1,9,0,18,0,1,0,0,0,0,4,1,6,1,7,1794,1,9,1,1
201301HT20662,2,9,0,12,0,1,0,0,0,0,3,1,6,1,4,1900,2,7,1,1
201301HT20663,1,11,0,18,0,8,0,0,0,0,1,1,1,1,6,4500,2,4,-1,-1
201301HT20663,2,19,0,18,0,8,0,0,0,0,3,1,1,1,6,2143,2,3,2,1
201301HT20664,1,9,0,11,0,2,0,0,0,0,4,1,1,1,5,1797,8,2,-1,-1
201301HT20664,2,1,0,18,0,2,0,0,0,0,3,1,6,1,6,-1,-1,-1,5,1
201301HT20665,1,9,0,18,0,0,0,0,0,0,1,1,6,1,6,1149,1,9,3,1
201301HT20665,2,3,0,18,0,0,0,0,0,0,2,1,6,1,7,123,1,2,3,1
201301HT20666,1,8,0,3,0,1,0,0,0,0,2,1,6,1,5,2499,2,4,6,1
201301HT20666,2,19,0,4,0,1,0,0,0,0,1,1,6,3,-1,2402,2,8,-1,-1
201301HT20667,1,9,0,3,0,1,0,0,0,0,2,1,6,1,6,1399,1,3,-1,-1
201301HT20667,2,3,0,18,0,1,0,0,0,0,1,1,6,1,-1,49,1,-1,-1,-1
201301HT20668,1,4,0,18,0,2,0,0,0,0,1,1,6,1,6,125,1,7,1,1
201301HT20669,1,3,0,18,0,1,0,0,0,0,1,1,1,1,6,125,1,-1,2,1
201301HT20670,1,9,0,18,0,8,0,0,0,0,1,1,6,1,5,2958,2,8,2,1
201301HT20670,2,9,0,9,0,8,0,0,0,0,1,1,6,2,5,1798,1,6,2,1
201301HT20671,1,9,0,18,0,8,0,0,0,0,3,1,6,1,6,1794,1,9,2,1
201301HT20671,2,3,0,18,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,1,1
201301HT20672,1,9,0,7,0,8,0,0,0,0,3,1,1,1,9,3222,2,10,1,1
201301HT20672,2,3,0,18,0,8,0,0,0,0,1,1,6,1,5,125,1,4,2,1
201301HT20674,1,3,0,18,0,8,0,0,0,0,1,1,1,1,4,125,1,8,2,1
201301HT20674,2,9,0,7,0,8,0,0,0,0,3,1,6,1,7,1296,1,7,7,1
201301HT20675,1,9,0,18,0,1,0,0,0,0,2,1,6,1,6,2494,1,11,-1,-1
201301HT20675,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,1590,1,9,-1,-1
201301HT20677,1,9,0,6,0,0,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20677,2,1,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301HT20680,1,1,0,14,0,1,0,8,0,0,1,1,6,2,6,-1,-1,-1,9,1
201301HT20680,2,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20682,1,19,0,18,0,8,0,0,0,0,4,1,1,1,9,1753,2,2,8,1
201301HT20682,2,3,0,9,0,8,0,0,0,0,1,1,6,1,5,125,1,2,-1,-1
201301HT20683,1,1,0,14,0,1,0,8,0,0,1,1,6,2,6,-1,-1,-1,1,1
201301HT20683,2,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20684,1,3,0,18,0,8,0,0,0,0,1,1,6,1,5,125,1,2,2,1
201301HT20685,1,3,0,4,0,8,0,0,0,0,1,1,6,1,5,124,1,9,-1,-1
201301HT20685,2,8,0,3,0,8,0,0,0,0,2,1,6,1,9,1997,2,1,-1,-1
201301HT20686,1,9,0,18,0,8,0,0,0,0,3,1,6,1,6,1598,1,15,1,1
201301HT20686,2,1,0,18,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,3,1
201301HT20689,1,9,0,18,8,8,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1
201301HT20689,2,9,0,18,0,8,5,10,8,10,4,1,6,1,6,1124,1,12,1,1
201301HT20690,1,9,0,4,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,6,1
201301HT20690,2,9,0,4,0,1,0,0,0,0,2,1,6,1,9,2000,2,8,10,1
201301HT20691,1,5,0,18,0,8,0,0,0,0,1,1,6,1,7,998,1,1,2,1
201301HT20691,2,90,0,9,0,8,0,0,0,0,4,1,1,1,7,-1,-1,-1,4,1
201301HT20692,1,9,0,18,0,1,0,10,2,7,3,1,6,1,7,1796,1,9,2,1
201301HT20692,2,9,0,11,0,1,0,0,0,0,4,1,1,1,5,1997,2,-1,-1,-1
201301HT20695,1,9,0,4,0,8,0,0,0,0,2,1,6,2,8,-1,-1,-1,3,1
201301HT20695,2,9,0,4,0,8,0,0,0,0,1,1,6,2,-1,1796,1,7,-1,-1
201301HT20697,1,9,0,18,0,8,0,0,0,0,1,1,6,1,7,1956,2,2,1,1
201301HT20697,2,9,0,9,0,8,0,0,0,0,4,1,6,1,5,1783,1,12,-1,-1
201301HT20698,1,5,0,18,0,8,0,0,0,0,3,1,6,1,8,599,1,10,9,1
201301HT20698,2,19,0,9,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,-1,-1
201301HT20700,1,21,0,3,0,0,0,0,0,0,2,1,1,1,6,12740,2,-1,9,1
201301HT20700,2,2,0,18,0,0,0,0,0,0,1,1,2,2,4,49,1,1,1,1
201301HT20701,1,3,0,18,0,1,0,0,0,0,3,1,6,1,7,124,1,5,2,1
201301HT20701,2,9,0,7,0,5,0,0,0,0,4,1,6,1,7,2000,2,8,7,1
201301HT20702,1,21,0,7,0,5,0,0,0,0,4,1,1,1,8,6870,2,5,-1,-1
201301HT20702,2,1,0,18,0,1,0,0,0,0,3,1,6,1,9,-1,-1,-1,-1,-1
201301HT20703,1,19,0,9,0,8,0,0,0,0,4,1,1,1,8,2143,2,1,1,1
201301HT20703,2,3,0,18,0,8,0,0,0,0,1,1,1,1,7,125,1,5,1,1
201301HT20704,1,1,0,18,0,1,0,0,0,0,3,1,6,2,6,-1,-1,-1,10,1
201301HT20704,2,20,0,11,0,1,0,0,0,0,4,1,1,1,-1,-1,-1,-1,-1,-1
201301HT20705,1,9,0,5,0,0,0,0,0,0,3,1,6,1,5,1600,1,9,4,1
201301HT20705,2,9,0,18,0,0,0,0,0,0,1,1,6,1,4,1248,2,6,3,1
201301HT20706,1,3,0,18,0,8,0,0,0,0,3,1,6,1,5,125,1,2,1,1
201301HT20706,2,8,0,9,0,8,0,0,0,0,1,1,1,1,7,1984,2,7,4,1
201301HT20707,1,1,0,18,0,8,0,0,0,0,1,1,6,1,4,-1,-1,-1,-1,-1
201301HT20707,2,19,0,9,0,8,0,0,0,0,4,1,6,3,-1,1598,2,6,-1,-1
201301HT20708,1,5,0,18,0,1,0,0,0,0,1,1,1,1,6,599,1,6,3,1
201301HT20709,1,1,0,18,0,1,0,0,0,0,3,1,6,1,5,-1,-1,-1,1,1
201301HT20709,2,9,0,13,0,1,0,0,0,0,4,1,6,3,-1,1596,1,8,-1,-1
201301HT20710,1,9,0,18,0,8,0,0,0,0,1,1,6,1,4,1242,1,1,2,1
201301HT20710,2,9,0,9,0,8,0,0,0,0,4,1,6,2,-1,1781,1,11,-1,-1
201301HT20711,1,9,0,18,0,1,0,0,0,0,1,1,6,1,6,1597,1,14,2,1
201301HT20712,1,1,0,18,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,5,1
201301HT20712,2,11,0,12,0,1,0,0,0,0,3,1,1,3,-1,4500,2,4,-1,-1
201301HT20713,1,9,0,17,0,8,0,0,0,0,2,1,6,2,5,1360,1,12,1,1
201301HT20713,2,9,0,17,0,8,0,0,0,0,1,1,6,1,-1,998,1,-1,3,1
201301HT20714,1,9,0,18,0,1,0,0,0,0,1,1,6,1,4,1796,1,9,2,1
201301HT20717,1,9,0,3,0,1,0,0,0,0,3,1,6,1,-1,1798,1,9,-1,-1
201301HT20717,2,1,0,14,0,1,0,8,0,0,1,1,6,1,8,-1,-1,-1,-1,-1
201301HT20718,1,9,0,18,0,8,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1
201301HT20719,1,1,0,18,0,1,0,0,0,0,2,1,6,1,6,-1,-1,-1,2,1
201301HT20719,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20721,1,3,0,18,0,8,0,0,0,0,1,1,6,1,6,125,1,7,1,1
201301HT20721,2,9,0,9,0,8,0,0,0,0,4,1,6,3,6,1390,1,1,1,1
201301HT20722,1,9,0,1,0,2,0,0,0,0,2,1,1,1,-1,1870,2,9,-1,-1
201301HT20723,1,9,0,18,0,1,5,10,2,10,1,1,6,1,8,2354,1,10,-1,-1
201301HT20724,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20725,1,11,0,2,0,2,0,0,0,0,2,1,1,1,7,-1,-1,-1,2,1
201301HT20725,2,9,0,4,0,2,0,0,0,0,1,1,1,1,5,1598,1,9,-1,-1
201301HT20726,1,5,0,4,0,1,0,0,0,0,0,1,6,1,8,599,1,15,6,3
201301HT20727,1,9,0,9,0,8,0,0,0,0,4,1,6,1,7,1396,1,13,1,1
201301HT20727,2,1,0,18,0,8,0,0,0,0,1,1,6,2,6,-1,-1,-1,2,1
201301HT20728,1,9,0,18,0,8,0,0,0,0,1,1,6,1,9,-1,-1,-1,-1,-1
201301HT20728,2,19,0,11,0,8,0,0,0,0,2,1,6,2,5,-1,-1,-1,4,1
201301HT20729,1,9,0,9,0,0,0,0,0,0,4,1,6,1,7,2143,2,3,5,1
201301HT20729,2,5,0,18,0,0,0,0,0,0,1,1,6,2,6,675,1,4,2,1
201301HT20730,1,9,0,7,0,8,0,0,0,0,3,1,6,2,7,1461,2,4,3,1
201301HT20730,2,1,0,18,0,8,0,0,0,0,1,1,6,1,6,-1,-1,-1,-1,-1
201301HT20731,1,3,0,16,0,8,0,0,0,0,1,1,6,1,8,150,1,1,3,1
201301HT20731,2,9,0,16,0,8,0,0,0,0,2,1,1,1,7,1896,2,4,1,1
201301HT20732,1,3,0,4,0,1,1,0,0,0,0,1,1,1,6,125,1,9,4,1
201301HT20733,1,5,0,4,0,1,0,0,0,0,1,1,6,1,5,599,1,8,8,1
201301HT20733,2,9,0,4,0,1,0,0,0,0,2,1,6,1,7,1870,2,9,1,1
201301HT20735,1,1,0,18,0,8,0,0,0,0,3,1,6,1,6,-1,-1,-1,2,1
201301HT20735,2,9,0,9,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20736,1,5,0,14,0,2,1,0,0,0,3,1,2,2,7,996,1,9,3,1
201301HT20737,1,9,0,4,0,1,0,0,0,0,2,1,2,1,6,1240,1,10,3,1
201301HT20737,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301HT20738,1,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20738,2,1,0,14,0,1,0,0,0,0,1,1,6,1,4,-1,-1,-1,1,1
201301HT20739,1,9,0,4,0,1,0,0,0,0,2,1,6,1,6,1332,1,14,1,1
201301HT20739,2,3,0,18,0,1,0,0,0,0,1,1,6,1,5,85,1,19,1,1
201301HT20740,1,9,0,18,0,2,0,0,0,0,1,1,6,1,6,1910,2,6,-1,-1
201301HT20740,2,1,0,18,0,2,0,0,0,0,4,1,6,1,5,-1,-1,-1,-1,-1
201301HT20742,1,9,0,18,0,8,0,0,0,0,4,1,6,1,7,1794,1,8,2,1
201301HT20742,2,8,0,9,0,6,0,0,0,0,1,1,1,1,-1,1997,2,6,-1,-1
201301HT20744,1,9,0,18,0,0,0,0,0,0,1,1,1,2,-1,1910,2,10,1,1
201301HT20744,2,19,0,6,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20745,1,1,0,18,0,1,0,0,0,0,2,1,6,1,5,-1,-1,-1,4,1
201301HT20745,2,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1
201301HT20746,1,3,0,11,0,2,0,0,0,0,4,1,6,1,8,124,1,8,1,1
201301HT20746,2,9,0,18,0,2,0,0,0,0,3,1,6,1,6,1796,1,11,1,1
201301HT20747,1,19,0,9,0,8,0,0,0,0,3,1,1,1,7,-1,-1,-1,2,1
201301HT20747,2,1,0,18,0,8,0,0,0,0,1,1,2,2,6,-1,-1,-1,3,1
201301HT20748,1,9,0,18,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,-1,-1
201301HT20750,1,1,0,4,0,1,0,0,0,0,0,1,6,1,10,-1,-1,-1,5,1
201301HT20750,2,9,0,11,0,1,0,0,0,0,0,1,6,3,-1,1199,1,10,-1,-1
201301HT20753,1,9,0,9,0,8,0,0,0,0,4,1,6,1,9,1998,1,15,1,1
201301HT20753,2,1,0,18,0,8,0,0,0,0,1,1,6,1,6,-1,-1,-1,2,1
201301HT20754,1,1,0,18,0,0,0,0,0,0,2,1,6,1,6,-1,-1,-1,3,1
201301HT20754,2,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301HT20755,1,9,0,4,0,0,0,0,0,0,4,1,6,1,7,1968,2,6,-1,-1
201301HT20755,2,1,0,18,0,0,0,0,0,0,1,1,6,1,6,-1,-1,-1,-1,-1
201301HT20756,1,3,0,3,0,8,0,0,0,0,2,1,6,1,8,124,1,5,2,1
201301HT20756,2,8,0,4,0,8,0,0,0,0,1,1,1,1,9,1910,2,5,3,1
201301HT20757,1,1,0,18,0,1,0,0,0,0,2,1,6,1,7,-1,-1,-1,-1,-1
201301HT20757,2,9,0,13,0,1,0,0,0,0,1,1,6,1,-1,2179,2,2,2,1
201301HT20758,1,3,0,4,0,1,0,0,0,0,1,1,6,1,6,124,1,-1,3,1
201301HT20759,1,9,0,3,0,1,0,0,0,0,2,1,6,2,7,1390,1,14,2,1
201301HT20759,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,1396,1,16,-1,-1
201301HT20760,1,3,0,18,0,8,0,0,0,0,1,1,6,2,7,125,1,3,1,1
201301HT20760,2,8,0,9,0,8,0,0,0,0,4,1,1,1,7,1798,8,1,-1,-1
201301HT20761,1,9,0,18,0,0,0,10,5,6,2,1,6,1,6,1995,1,5,3,1
201301HT20761,2,9,0,18,0,0,0,0,0,0,1,1,6,2,8,3199,1,11,8,1
201301HT20762,1,1,0,18,0,8,0,0,0,0,1,1,6,2,5,-1,-1,-1,1,1
201301HT20762,2,9,0,9,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1
201301HT20763,1,9,0,18,0,1,0,0,0,0,1,1,6,1,9,1995,2,7,2,1
201301HT20763,2,9,0,4,0,1,0,0,0,0,2,1,6,1,4,998,1,9,6,1
201301HT20764,1,4,0,4,0,0,0,0,0,0,2,1,1,1,8,249,1,14,2,1
201301HT20764,2,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301HT20765,1,9,0,9,0,8,0,0,0,0,1,1,1,1,6,1968,2,6,3,1
201301HT20765,2,3,0,18,0,8,0,0,0,0,3,1,6,1,5,-1,-1,-1,2,1
201301HT20766,1,3,0,2,0,0,0,0,0,0,1,1,6,1,5,125,1,1,3,1
201301HT20766,2,9,0,1,0,0,0,4,0,0,2,1,6,1,6,2616,1,7,2,1
201301HT20767,1,1,0,18,0,8,0,0,0,0,1,1,6,1,6,-1,-1,-1,1,1
201301HT20767,2,9,0,7,0,8,0,0,0,0,4,1,6,2,-1,1086,1,8,-1,-1
201301HT20768,1,5,0,4,0,1,1,0,0,0,4,1,6,1,6,649,1,7,3,1
201301HT20769,1,9,0,18,0,8,0,0,0,0,3,1,3,1,7,1910,2,4,2,1
201301HT20769,2,9,0,7,0,8,0,0,0,0,1,1,3,1,6,1399,2,10,1,1
201301HT20770,1,9,0,18,0,1,0,0,0,0,1,1,6,1,8,1360,1,16,3,1
201301HT20770,2,9,0,4,0,1,0,0,0,0,2,1,6,2,8,1386,1,1,4,1
201301HT20771,1,9,0,18,0,8,0,0,0,0,1,1,6,1,5,1596,1,9,2,1
201301HT20772,1,9,0,18,0,8,0,0,0,0,3,1,6,1,7,1995,2,9,1,1
201301HT20772,2,9,0,9,0,8,0,0,0,0,1,1,6,1,7,2967,1,11,1,1
201301HT20774,1,1,0,18,0,0,0,0,0,0,3,1,2,1,5,-1,-1,-1,3,1
201301HT20774,2,9,0,13,0,0,0,0,0,0,4,1,6,1,-1,1796,1,6,-1,-1
201301HT20775,1,1,0,18,0,1,0,0,0,0,3,1,2,1,5,-1,-1,-1,6,1
201301HT20775,2,19,0,13,0,1,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20776,1,19,0,18,0,0,0,0,0,0,2,1,6,1,8,-1,-1,-1,2,1
201301HT20776,2,9,0,18,0,0,0,0,0,0,1,1,6,2,8,1595,1,9,1,1
201301HT20777,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20778,1,5,0,18,0,8,0,0,0,0,1,1,6,1,6,998,1,4,7,1
201301HT20778,2,9,0,7,0,8,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20779,1,20,0,7,0,5,0,0,0,0,4,1,1,1,6,11967,2,5,2,1
201301HT20779,2,1,0,18,0,1,0,0,0,0,3,1,6,1,7,-1,-1,-1,2,1
201301HT20780,1,1,0,18,0,8,0,0,0,0,1,1,2,1,4,-1,-1,-1,2,1
201301HT20780,2,9,0,9,0,8,0,0,0,0,4,1,6,2,6,1998,1,12,2,1
201301HT20781,1,9,0,7,0,5,0,0,0,0,4,1,6,2,5,1200,1,11,1,1
201301HT20781,2,1,0,18,0,1,0,0,0,0,3,1,6,1,5,-1,-1,-1,3,1
201301HT20782,1,3,0,18,0,8,0,0,0,0,1,1,6,1,4,125,1,1,2,1
201301HT20782,2,9,0,9,0,8,0,0,0,0,4,1,6,1,6,2926,2,12,4,1
201301HT20783,1,9,0,18,0,8,0,0,0,0,1,1,6,1,7,1794,1,10,7,1
201301HT20783,2,9,0,9,0,8,0,0,0,0,2,1,6,2,10,1242,1,6,2,1
201301HT20784,1,11,0,18,0,0,0,0,0,0,0,1,1,1,8,6692,2,-1,2,1
201301HT20785,1,9,0,18,0,1,0,0,0,0,1,1,1,1,7,-1,-1,-1,7,3
201301HT20785,2,19,0,18,0,1,0,0,0,0,2,1,1,1,7,2464,2,6,1,1
201301HT20788,1,9,0,18,0,0,0,0,0,0,3,1,6,1,6,1800,1,13,-1,-1
201301HT20788,2,19,0,11,0,0,0,0,0,0,4,1,1,1,6,-1,-1,-1,3,1
201301HT20789,1,9,0,12,0,1,0,4,0,0,4,1,6,1,5,1198,1,-1,2,1
201301HT20789,2,9,0,18,0,1,0,0,0,0,3,1,6,1,6,2616,1,10,2,1
201301HT20789,3,9,0,2,0,1,0,0,0,0,2,1,6,1,5,3000,1,13,2,1
201301HT20791,1,1,0,14,0,2,0,8,0,0,1,1,6,1,6,-1,-1,-1,-1,-1
201301HT20791,2,9,0,2,0,2,0,0,0,0,3,1,6,2,-1,1396,1,14,2,1
201301HT20792,1,9,0,4,0,1,0,0,0,0,1,1,6,1,8,1988,1,11,3,1
201301HT20792,2,9,0,3,0,1,0,0,0,0,2,1,6,1,6,1560,2,3,4,1
201301HT20792,3,9,0,3,0,1,0,0,0,0,2,1,6,1,6,1997,1,11,4,1
201301HT20793,1,4,0,18,0,1,0,0,0,0,1,1,6,1,8,125,1,9,2,1
201301HT20794,1,9,0,9,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20794,2,1,0,18,0,8,0,0,0,0,3,1,6,1,5,-1,-1,-1,1,1
201301HT20796,1,8,0,9,0,8,0,0,0,0,4,1,3,1,7,1997,2,1,3,1
201301HT20796,2,3,0,18,0,8,0,0,0,0,1,1,1,2,8,-1,-1,-1,2,1
201301HT20797,1,1,0,18,0,1,0,0,0,0,3,1,2,1,8,-1,-1,-1,2,1
201301HT20797,2,9,0,13,0,1,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20798,1,8,0,18,0,8,0,0,0,0,1,1,3,1,7,1896,2,7,2,1
201301HT20798,2,1,0,9,0,8,0,0,0,0,4,1,2,1,7,-1,-1,-1,2,1
201301HT20799,1,9,0,3,0,1,0,0,0,0,2,1,1,1,7,2143,12,-1,8,2
201301HT20799,2,19,0,4,0,1,0,0,0,0,2,1,1,1,6,1560,2,3,2,1
201301HT20799,3,19,0,18,0,1,0,0,0,0,1,1,6,1,-1,2143,2,2,2,1
201301HT20800,1,9,0,18,0,8,0,0,0,0,1,1,6,1,6,2143,2,-1,6,1
201301HT20801,1,9,0,18,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,2,1
201301HT20801,2,9,0,9,0,8,0,0,0,0,4,1,6,2,7,1598,1,3,6,1
201301HT20802,1,9,0,17,0,0,0,0,0,0,1,1,1,1,4,3200,1,7,1,1
201301HT20803,1,9,0,18,0,1,0,0,0,0,1,1,6,2,7,1598,1,10,-1,-1
201301HT20804,1,9,0,5,0,8,0,0,0,0,1,1,6,1,6,998,1,10,5,1
201301HT20804,2,3,0,4,0,8,0,0,0,0,2,1,6,1,5,125,1,7,-1,-1
201301HT20805,1,8,0,5,0,1,0,0,0,0,4,1,6,3,-1,1596,1,6,-1,-1
201301HT20806,1,19,0,18,0,2,0,0,0,0,1,1,6,1,-1,1753,2,9,1,1
201301HT20806,2,5,0,18,0,1,0,0,0,0,1,1,6,1,9,798,1,5,5,1
201301HT20806,3,9,0,4,0,2,0,0,0,0,1,1,6,1,7,1598,2,1,2,1
201301HT20806,4,19,0,1,0,2,0,0,0,0,0,1,6,1,-1,2494,2,11,-1,-1
201301HT20807,1,2,0,18,0,8,0,0,0,0,1,1,6,2,7,124,1,5,4,1
201301HT20807,2,9,0,9,0,8,0,0,0,0,4,1,6,1,8,1753,2,14,5,1
201301HT20808,1,9,0,5,0,8,0,0,0,0,2,1,6,1,6,2987,2,1,1,1
201301HT20808,2,8,0,5,0,8,0,0,0,0,1,1,6,3,-1,2499,2,1,-1,-1
201301HT20809,1,9,0,18,0,1,0,0,0,0,1,1,6,1,8,2148,2,9,2,1
201301HT20809,2,1,0,18,0,1,0,0,0,0,3,1,6,2,6,-1,-1,-1,1,1
201301HT20810,1,19,0,1,0,1,0,0,0,0,3,1,1,1,8,-1,-1,-1,2,1
201301HT20810,2,9,0,13,0,1,0,0,0,0,1,1,1,1,7,1797,8,3,2,1
201301HT20811,1,9,0,18,0,8,0,0,0,0,3,1,6,2,6,1598,1,6,8,1
201301HT20811,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,1364,1,3,-1,-1
201301HT20812,1,2,0,18,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,4,3
201301HT20812,2,9,0,11,0,1,0,0,0,0,2,1,6,1,6,2967,2,3,2,1
201301HT20813,1,1,0,18,0,1,0,0,0,0,2,1,6,2,6,-1,-1,-1,2,1
201301HT20813,2,9,0,13,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20814,1,19,0,12,0,1,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20814,2,5,0,18,0,1,0,0,0,0,1,1,6,1,7,656,1,3,9,1
201301HT20816,1,1,0,14,0,1,0,8,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1
201301HT20816,2,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20817,1,8,0,18,0,1,0,0,0,0,1,1,1,1,5,2184,2,8,5,1
201301HT20818,1,19,0,18,0,1,0,0,0,0,1,1,1,1,9,1598,2,2,8,2
201301HT20820,1,9,0,9,0,8,0,0,0,0,4,1,6,2,4,1364,1,4,8,1
201301HT20820,2,1,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,-1,-1,2,1
201301HT20821,1,9,0,18,0,8,0,0,0,0,1,1,6,1,5,6208,1,-1,5,1
201301HT20822,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20823,1,3,0,18,0,1,0,0,0,0,1,1,6,1,6,125,1,7,2,1
201301HT20824,1,9,0,4,0,1,0,0,0,0,2,1,6,1,6,1796,1,7,1,1
201301HT20824,2,9,0,4,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20825,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301HT20826,1,9,0,3,0,2,0,0,0,0,2,1,6,2,7,1360,1,10,3,1
201301HT20826,2,9,0,5,0,2,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301HT20827,1,4,0,18,0,8,0,0,0,0,1,1,6,1,7,244,1,5,6,1
201301HT20827,2,9,0,9,0,8,0,0,0,0,4,1,6,1,4,1796,1,11,2,1
201301HT20828,1,9,0,18,0,8,0,0,0,0,4,1,6,1,4,-1,-1,-1,5,1
201301HT20828,2,9,0,18,0,8,0,0,0,0,1,1,1,1,9,-1,-1,-1,8,1
201301HT20829,1,9,0,7,0,8,0,0,0,0,4,1,6,1,6,1596,1,11,1,1
201301HT20829,2,3,0,15,0,8,0,0,0,0,1,1,6,1,6,125,1,-1,1,1
201301HT20831,1,1,0,14,0,0,0,8,0,0,1,1,6,1,-1,-1,-1,-1,2,1
201301HT20831,2,9,0,3,0,0,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
201301HT20832,1,1,0,14,0,1,0,8,0,0,1,1,6,1,5,-1,-1,-1,1,1
201301HT20832,2,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,1990,1,5,-1,-1
201301HT20834,1,9,0,18,0,0,0,0,0,0,1,1,2,1,6,4282,1,5,8,1
201301HT20834,2,9,0,4,0,0,0,0,0,0,2,1,1,1,-1,-1,-1,-1,-1,-1
201301HT20835,1,9,0,7,0,8,0,0,0,0,3,1,6,1,5,1598,2,-1,2,1
201301HT20835,2,9,0,18,0,8,0,0,0,0,1,1,6,1,6,3000,1,19,-1,-1
201301HT20836,1,19,0,18,0,0,0,0,0,0,4,1,1,1,8,2287,2,1,2,1
201301HT20836,2,1,0,18,0,0,0,0,0,0,1,1,6,1,7,-1,-1,-1,3,1
201301HT20837,1,3,0,15,0,2,0,0,0,0,1,1,6,1,8,498,1,11,-1,-1
201301HT20837,2,3,0,18,0,2,0,0,0,0,2,1,6,1,8,998,1,4,-1,-1
201301HT20838,1,9,0,18,0,8,0,0,0,0,3,1,6,1,6,1995,2,4,2,1
201301HT20838,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,1900,1,13,-1,-1
