Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
2016010002774,2,19,0,18,0,4,2,0,0,0,1,1,2,1,25,5,2198,2,2,6,1,6
2016010002776,1,9,0,3,0,1,0,0,0,0,1,1,6,1,44,7,1999,1,8,2,1,2
2016010002780,1,19,0,1,9,0,0,0,0,0,2,1,1,1,34,6,2143,2,2,4,1,4
2016010002782,1,9,0,4,0,2,0,0,0,0,4,1,1,2,25,5,1998,1,-1,6,1,6
2016010002782,2,4,0,18,0,2,0,10,0,0,1,1,1,1,46,8,1130,1,11,5,1,5
2016010002785,1,9,0,18,0,1,0,0,0,0,3,1,1,2,34,6,-1,-1,-1,-1,1,-1
2016010002786,1,9,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2016010002786,2,9,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002787,1,3,0,14,0,0,0,0,0,0,4,1,6,2,26,6,124,1,10,5,1,5
2016010002787,2,8,0,6,0,0,0,0,0,0,3,1,1,1,40,7,2143,2,4,10,1,10
2016010002801,1,5,0,18,0,1,2,0,0,0,0,1,2,1,48,8,800,1,37,3,2,3
2016010002814,1,19,0,18,0,8,0,0,0,0,3,1,1,1,28,6,2198,2,-1,2,1,2
2016010002814,2,9,0,18,0,8,1,10,1,0,4,1,1,1,49,8,1997,2,3,2,1,2
2016010002816,1,9,0,18,0,0,0,0,0,0,1,1,6,2,27,6,999,1,15,9,2,9
2016010002820,1,9,0,5,0,0,0,0,0,0,4,1,6,2,29,6,-1,-1,-1,-1,1,-1
2016010002820,2,20,4,18,0,0,0,0,0,0,1,2,1,1,43,7,-1,-1,-1,-1,-1,-1
2016010002824,1,3,0,14,0,0,1,0,0,0,1,1,1,1,36,7,125,1,2,2,1,2
2016010002824,2,9,0,5,0,0,0,0,0,0,1,2,6,2,44,7,2143,2,2,8,1,8
2016010002825,1,9,0,18,0,1,-1,-1,3,0,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002825,2,1,0,18,0,1,0,0,0,0,2,1,6,1,20,4,-1,-1,-1,-1,1,-1
2016010002827,1,9,0,10,0,0,0,0,0,0,1,1,6,2,36,7,-1,-1,-1,-1,1,-1
2016010002827,2,19,0,18,0,0,0,0,0,0,4,1,2,1,49,8,-1,-1,-1,-1,1,-1
2016010002828,1,5,0,14,0,0,0,0,0,0,4,1,2,1,22,5,660,1,24,4,1,4
2016010002829,1,4,0,18,0,5,0,0,0,0,3,1,6,1,21,5,649,1,-1,2,1,2
2016010002829,2,9,0,7,0,5,0,0,0,0,4,2,6,1,58,9,1686,2,1,4,1,4
2016010002830,1,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2016010002834,1,19,0,18,0,2,0,0,0,0,1,1,1,1,25,5,-1,-1,-1,6,1,6
2016010002834,2,3,0,14,0,2,0,0,0,0,4,1,2,1,37,7,125,1,2,1,1,1
2016010002835,1,11,0,3,0,1,0,0,0,0,0,1,1,1,53,8,3900,2,11,6,1,6
2016010002836,1,3,0,18,2,2,0,0,0,0,1,1,2,1,23,5,125,1,1,10,1,10
2016010002837,1,11,0,18,0,1,0,0,0,0,0,1,1,1,43,7,9000,2,7,6,1,6
2016010002837,2,9,0,18,0,6,0,0,0,0,0,1,6,3,-1,-1,1598,1,4,-1,-1,-1
2016010002838,1,11,0,4,0,0,0,0,0,0,0,1,6,1,55,8,4500,2,-1,4,1,4
2016010002840,1,9,0,9,0,6,0,0,0,0,1,1,1,1,40,7,1798,8,-1,5,1,5
2016010002840,2,11,0,18,0,2,0,0,0,0,1,1,1,1,56,9,6700,2,8,-1,-1,-1
2016010002842,1,8,0,9,0,6,0,0,0,0,3,1,1,1,45,7,1797,8,5,5,1,5
2016010002843,1,9,0,12,0,1,0,0,0,0,2,1,6,1,26,6,2993,2,5,4,1,4
2016010002843,2,9,0,18,0,1,0,0,0,0,3,1,6,1,39,7,2143,2,3,7,1,7
2016010002845,1,9,0,9,0,1,0,0,0,0,1,1,1,1,43,7,1390,1,15,6,1,6
2016010002845,2,3,0,18,0,2,0,0,1,0,3,1,1,1,20,4,124,1,1,6,1,6
2016010002846,1,4,0,18,0,0,1,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002846,2,1,0,18,0,0,0,0,0,0,1,1,6,1,39,7,-1,-1,-1,-1,1,-1
2016010002847,1,2,0,4,0,0,0,0,0,0,2,1,1,1,19,4,-1,-1,-1,-1,1,-1
2016010002847,2,9,0,18,0,0,0,0,0,0,1,2,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002849,1,19,0,18,0,8,0,0,0,0,3,1,1,1,34,6,2402,2,12,2,1,2
2016010002850,1,5,0,14,0,0,0,7,0,0,1,1,2,1,61,9,900,1,18,10,1,10
2016010002851,1,8,0,13,0,1,0,0,0,0,1,1,1,1,52,8,1968,2,1,3,1,3
2016010002852,1,5,0,13,0,1,1,0,2,7,1,1,6,1,33,6,-1,-1,-1,-1,1,-1
2016010002853,1,9,0,18,0,7,0,0,0,0,1,1,6,1,51,8,1595,1,16,8,1,8
2016010002853,2,9,0,18,0,7,0,0,0,0,1,1,6,1,55,8,1984,1,12,5,1,5
2016010002853,3,9,0,18,0,7,0,0,0,0,2,1,6,1,34,6,1968,2,3,5,1,5
2016010002854,1,9,0,18,0,0,0,0,0,0,3,2,6,2,36,7,2987,2,5,1,1,1
2016010002857,1,4,0,18,0,0,0,0,0,0,0,1,6,1,21,5,-1,-1,-1,2,1,2
2016010002858,1,9,0,11,0,0,0,0,1,4,1,1,6,1,37,7,1596,1,9,1,1,1
2016010002858,2,9,0,18,0,0,0,0,0,0,3,1,6,1,46,8,1497,8,7,1,1,1
2016010002859,1,9,0,5,0,1,0,0,0,0,1,1,6,1,36,7,999,1,5,5,1,5
2016010002860,1,9,0,9,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002860,2,1,0,18,0,1,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,-1,-1,-1
2016010002861,1,9,0,18,0,2,0,0,0,0,1,1,6,1,43,7,1497,8,9,3,1,3
2016010002862,1,9,0,7,0,8,0,0,0,0,1,1,6,1,16,4,-1,-1,-1,-1,-1,-1
2016010002864,1,11,0,18,0,2,1,0,0,0,1,1,1,1,50,8,6692,2,6,3,1,3
2016010002864,2,9,0,18,0,2,0,0,0,0,2,1,6,1,27,6,999,1,2,1,1,1
2016010002865,1,9,0,18,0,1,0,0,0,0,3,1,2,2,61,9,1242,1,12,6,1,6
2016010002865,2,9,0,18,0,6,0,0,0,0,1,1,6,2,19,4,1197,1,1,-1,-1,-1
2016010002866,1,8,0,6,0,0,0,0,0,0,1,1,1,1,46,8,-1,-1,-1,-1,1,-1
2016010002867,1,9,0,13,0,1,0,0,0,0,3,1,6,3,-1,-1,1988,1,14,-1,-1,-1
2016010002868,1,9,0,5,0,4,0,0,0,0,4,1,6,1,39,7,3999,1,5,2,1,2
2016010002868,2,9,0,5,0,4,0,0,0,0,1,1,6,1,38,7,1995,1,10,3,1,3
2016010002871,1,19,0,18,0,8,0,0,0,0,1,1,1,1,57,9,2148,2,7,9,1,9
2016010002871,2,9,0,18,0,1,0,0,0,0,3,1,2,2,30,6,1390,1,5,6,1,6
2016010002873,1,19,0,18,0,0,0,0,0,0,3,1,1,1,54,8,2998,2,1,2,1,2
2016010002873,2,9,0,18,0,0,0,0,0,0,1,1,6,1,33,6,2993,2,9,7,1,7
2016010002874,1,9,0,18,0,3,0,0,0,0,3,-1,1,1,27,6,2143,2,4,5,1,5
2016010002874,2,20,0,11,0,3,0,0,0,0,4,1,1,1,55,8,12130,2,10,-1,-1,-1
2016010002878,1,8,0,3,0,1,0,0,3,0,1,1,2,1,53,8,2198,2,7,7,1,7
2016010002878,2,2,0,18,0,1,0,0,0,0,1,1,2,1,17,4,125,1,6,8,1,8
2016010002881,1,11,0,4,2,1,0,0,0,0,0,1,1,1,52,8,-1,-1,-1,-1,1,-1
2016010002889,1,1,0,18,0,8,5,0,0,0,1,1,2,1,54,8,-1,-1,-1,5,1,5
2016010002892,1,9,0,5,0,4,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002896,1,9,0,18,0,1,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,3,1,3
2016010002896,2,9,0,18,0,2,2,0,0,0,1,1,6,1,18,4,2000,1,11,2,1,2
2016010002896,3,9,0,2,0,1,0,0,0,0,4,1,6,3,-1,-1,1388,1,11,-1,-1,-1
2016010002896,4,19,0,18,0,1,0,0,0,0,1,1,1,1,40,7,-1,-1,-1,3,1,3
2016010002904,1,9,0,3,0,1,0,0,0,0,2,-1,6,1,34,6,1560,2,5,2,1,2
2016010002904,2,9,-1,-1,0,-1,0,0,0,0,1,-1,6,2,17,4,-1,-1,-1,-1,-1,-1
2016010002925,1,9,-1,18,0,8,-1,0,0,0,2,2,6,1,52,8,-1,-1,-1,-1,1,-1
2016010002925,2,9,0,9,0,6,-1,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002935,1,9,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,2,62,9,-1,-1,-1,-1,1,-1
2016010002948,1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,46,8,-1,-1,-1,-1,1,-1
2016010002948,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002951,1,9,0,18,0,0,0,0,0,0,1,1,6,2,50,8,-1,-1,-1,-1,1,-1
2016010002955,1,19,0,9,0,1,0,0,0,0,1,1,1,1,44,7,1870,2,12,3,1,3
2016010002955,2,5,0,5,0,1,0,0,0,0,1,1,1,1,36,7,1195,1,3,1,1,1
2016010002956,1,3,0,15,0,0,0,0,0,0,1,1,6,1,20,4,-1,-1,-1,-1,1,-1
2016010002956,2,9,0,18,0,0,0,0,0,0,4,1,1,1,25,5,-1,-1,-1,-1,1,-1
2016010002958,1,9,0,3,0,2,0,0,0,0,2,-1,6,2,24,5,1198,1,6,5,1,5
2016010002958,2,9,0,14,0,7,0,0,0,0,1,-1,6,3,-1,-1,1997,2,11,-1,-1,-1
2016010002959,1,9,0,1,0,0,0,0,0,0,2,1,6,1,49,8,-1,-1,-1,-1,-1,-1
2016010002965,1,1,-1,18,-1,0,-1,-1,-1,-1,-1,1,6,2,25,5,-1,-1,-1,-1,1,-1
2016010002965,2,9,-1,-1,-1,0,-1,-1,-1,-1,-1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002968,1,19,0,9,0,6,0,0,0,0,3,1,1,1,59,9,1560,2,-1,1,1,1
2016010002968,2,9,0,18,0,1,0,0,0,0,1,1,6,1,38,7,2143,2,-1,3,1,3
2016010002971,1,4,0,13,0,8,0,0,0,0,3,1,6,1,54,8,800,1,3,10,1,10
2016010002971,2,19,0,9,0,1,0,0,0,0,4,1,1,1,70,10,1868,2,10,2,1,2
2016010002972,1,3,0,18,0,1,0,0,0,0,0,1,2,1,22,5,108,1,-1,2,1,2
2016010002972,2,9,0,1,0,1,0,0,0,0,0,1,6,3,-1,-1,1560,2,10,-1,-1,-1
2016010002975,1,9,0,18,0,0,0,4,0,0,2,1,6,2,18,4,1200,1,-1,4,1,4
2016010002975,2,9,0,10,0,0,0,0,0,0,1,1,6,2,33,6,1999,1,9,4,1,4
2016010002975,3,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,-1,1242,1,10,-1,-1,-1
2016010002976,1,9,0,14,0,8,0,0,0,0,3,1,2,1,43,7,3246,1,9,8,1,8
2016010002977,1,9,0,7,0,1,0,0,0,0,1,1,3,2,48,8,1995,2,5,4,1,4
2016010002979,1,9,0,5,0,2,0,0,0,0,1,1,6,2,48,8,1388,1,14,6,1,6
2016010002979,2,9,0,5,0,2,0,0,0,0,2,1,6,1,38,7,1998,1,6,4,1,4
2016010002980,1,1,0,13,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002980,2,1,0,14,0,0,0,0,0,0,2,1,6,1,46,8,-1,-1,-1,-1,-1,-1
2016010002981,1,9,-1,-1,-1,-1,-1,-1,-1,0,-1,1,6,1,40,7,-1,-1,-1,-1,1,-1
2016010002981,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,17,4,-1,-1,-1,-1,1,-1
2016010002981,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002984,1,11,0,4,0,0,0,0,0,0,0,1,1,1,28,6,4500,2,1,4,1,4
2016010002988,1,3,0,18,0,1,1,0,0,0,1,1,1,1,32,6,124,1,1,6,1,6
2016010002991,1,9,-1,17,0,0,-1,-1,-1,-1,4,-1,6,1,20,4,999,1,-1,4,1,4
2016010002991,2,21,1,15,0,0,-1,0,0,0,3,-1,6,3,-1,-1,2299,2,5,-1,-1,-1
2016010002993,1,20,0,5,0,1,0,0,0,0,1,1,1,1,36,7,7146,2,2,1,1,1
2016010002993,2,9,0,18,0,1,0,0,0,0,1,1,2,1,73,10,1686,2,15,2,1,2
2016010002994,1,9,0,10,0,6,0,0,0,0,3,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002994,2,1,0,18,0,8,5,0,0,0,1,1,6,2,33,6,-1,-1,-1,4,1,4
2016010002996,1,9,0,9,0,8,0,10,1,10,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010002996,2,9,0,5,0,8,0,0,0,0,1,1,6,1,63,9,-1,-1,-1,-1,1,-1
2016010002996,3,9,0,3,0,8,0,0,0,0,2,1,6,2,54,8,-1,-1,-1,-1,1,-1
2016010002996,4,9,0,3,0,8,0,0,0,0,2,1,6,1,-1,-1,-1,-1,-1,-1,1,-1
2016010002997,1,9,0,10,0,1,0,0,6,0,1,1,6,1,35,6,1598,1,9,4,1,4
2016010002997,2,11,0,8,0,6,0,0,0,0,1,1,6,1,40,7,9360,2,5,8,1,8
2016010002998,1,19,0,9,0,0,0,0,0,0,3,1,1,1,50,8,2295,7,13,5,1,5
2016010002998,2,4,0,13,0,0,0,0,0,0,4,1,1,1,37,7,125,1,5,4,1,4
2016010002999,1,9,0,18,0,8,0,0,0,0,4,1,6,2,61,9,1598,1,12,7,1,7
2016010002999,2,9,0,9,0,6,0,0,0,0,4,1,6,2,33,6,1968,2,7,4,1,4
2016010003004,1,21,0,7,0,6,0,0,0,0,1,1,1,1,58,9,3920,2,9,6,1,6
2016010003004,2,1,0,7,0,6,0,0,0,0,1,1,2,1,52,8,-1,-1,-1,4,1,4
2016010003006,1,9,0,18,0,-1,1,-1,0,0,3,-1,6,1,45,7,1598,1,9,3,1,3
2016010003006,2,9,-1,7,0,6,-1,-1,0,0,4,-1,6,2,17,4,1598,2,-1,4,1,4
2016010003007,1,9,-1,18,0,0,-1,0,0,0,1,-1,6,2,22,5,1299,1,12,4,1,4
2016010003008,1,11,0,4,2,0,0,0,0,0,0,1,1,1,38,7,7300,2,13,4,1,4
2016010003009,1,11,0,7,0,2,0,0,0,0,1,1,1,1,30,6,-1,-1,-1,7,1,7
2016010003010,1,11,0,4,0,0,0,0,0,0,0,1,1,1,55,8,-1,-1,-1,-1,1,-1
2016010003011,1,11,0,5,0,8,0,0,0,0,1,1,1,1,33,6,6696,2,3,2,1,2
2016010003012,1,9,0,9,0,6,0,0,0,0,1,1,1,1,53,8,1560,2,7,10,1,10
2016010003013,1,9,0,18,0,1,0,0,0,0,3,1,2,1,25,5,1584,1,11,9,1,9
2016010003013,2,9,0,18,0,1,0,0,0,0,1,1,2,1,28,6,1998,1,13,8,1,8
2016010003014,1,9,0,9,0,5,0,0,0,0,1,1,1,1,44,7,1991,8,-1,10,1,10
2016010003014,2,1,0,18,0,8,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,2,1,2
2016010003015,1,19,0,10,0,0,0,0,0,0,1,1,6,1,36,7,-1,-1,-1,-1,-1,-1
2016010003017,1,9,0,1,0,1,0,0,0,0,2,1,6,1,59,9,1991,1,16,4,1,4
2016010003019,1,9,0,18,0,2,5,4,0,0,1,1,1,2,50,8,1998,1,2,8,1,8
2016010003019,2,9,0,2,0,2,0,0,0,0,3,1,6,3,-1,-1,1598,1,11,-1,-1,-1
2016010003019,3,9,0,2,0,2,0,0,0,0,3,1,6,3,-1,-1,1598,1,9,-1,-1,-1
2016010003020,1,9,0,9,0,5,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010003020,2,1,0,16,0,1,0,0,0,0,1,1,2,2,28,6,-1,-1,-1,4,1,4
2016010003022,1,8,0,11,3,7,0,0,0,0,4,1,1,1,47,8,1997,2,5,4,1,4
2016010003022,2,9,0,17,0,7,0,0,0,0,3,1,6,1,35,6,1686,2,10,5,1,5
2016010003023,1,4,0,5,0,1,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,1,1,1
2016010003024,1,9,0,4,0,1,0,4,0,0,3,1,6,1,35,6,1896,2,10,2,1,2
2016010003025,1,11,0,5,0,2,0,0,0,0,3,1,1,1,44,7,-1,-1,-1,3,1,3
2016010003025,2,1,0,18,0,2,0,0,0,0,1,1,6,1,35,6,-1,-1,-1,-1,-1,-1
2016010003026,1,11,0,5,0,2,0,0,0,0,1,1,1,1,51,8,7300,2,11,8,1,8
2016010003027,1,4,0,18,0,2,0,7,1,0,1,1,2,1,35,6,-1,-1,-1,8,1,8
2016010003029,1,9,0,18,0,1,0,0,0,0,0,1,6,2,45,7,1798,1,3,7,1,7
2016010003030,1,9,0,18,0,0,0,0,0,0,4,1,6,2,58,9,1598,1,4,2,1,2
2016010003031,1,9,0,18,0,0,0,0,0,0,1,1,1,2,52,8,1968,2,8,5,1,5
2016010003032,1,9,0,18,0,8,0,0,0,0,1,1,6,2,59,9,1596,1,2,2,1,2
2016010003032,2,8,0,18,0,8,0,0,0,0,1,1,1,1,49,8,1798,8,4,5,1,5
2016010003032,3,8,0,18,0,8,0,0,0,0,3,1,1,1,43,7,2497,2,4,5,1,5
2016010003034,1,9,0,13,0,0,0,0,7,0,4,1,6,1,22,5,1984,1,15,5,1,5
2016010003035,1,11,0,18,2,5,0,0,0,0,4,1,6,1,52,8,3900,2,13,4,1,4
2016010003036,1,4,0,18,0,8,5,0,0,0,1,1,6,1,-1,-1,125,1,-1,-1,-1,-1
2016010003037,1,9,0,12,0,7,0,0,0,0,1,1,2,2,51,8,1968,2,3,9,1,9
2016010003037,2,8,0,12,0,7,0,0,0,0,2,1,1,1,47,8,1997,2,4,10,1,10
2016010003039,1,9,0,9,0,5,0,0,0,0,1,1,6,1,28,6,1596,1,5,8,1,8
2016010003040,1,9,0,9,0,5,0,0,1,10,1,1,6,1,24,5,1496,2,1,2,1,2
2016010003040,2,9,0,18,0,5,0,0,0,0,0,1,1,1,23,5,1598,2,1,2,1,2
2016010003041,1,9,0,1,0,0,0,0,0,0,2,1,3,1,47,8,1998,1,14,2,1,2
2016010003042,1,9,0,9,0,8,0,0,0,0,4,1,2,1,37,7,2979,1,-1,7,1,7
2016010003042,2,9,0,18,0,8,0,0,0,0,1,1,6,2,59,9,1598,1,9,10,1,10
2016010003044,1,9,0,9,0,0,0,0,0,0,2,1,6,2,32,6,1968,2,11,2,1,2
2016010003044,2,9,0,18,0,0,0,0,0,0,1,1,1,1,38,7,1797,8,4,2,1,2
2016010003045,1,9,0,18,0,2,1,12,1,2,1,1,1,1,43,7,1596,1,3,5,1,5
2016010003046,1,9,0,18,0,8,0,0,0,0,3,1,6,1,38,7,1598,1,3,-1,-1,-1
2016010003046,2,9,0,9,0,8,0,0,0,0,4,1,6,1,21,5,1242,1,10,5,1,5
2016010003048,1,1,0,18,4,1,0,0,0,0,3,1,2,1,50,8,-1,-1,-1,5,1,5
2016010003048,2,9,0,7,0,1,0,0,0,0,4,1,6,1,29,6,1998,1,18,5,1,5
2016010003049,1,9,0,9,0,1,0,0,0,0,2,1,6,1,40,7,-1,-1,-1,-1,1,-1
2016010003049,2,5,0,18,0,8,1,0,0,0,1,1,6,1,26,6,-1,-1,-1,-1,1,-1
2016010003050,1,19,0,11,2,0,1,0,0,0,1,1,2,1,41,7,2198,2,1,2,1,2
2016010003050,2,1,0,18,2,0,5,0,0,0,2,1,2,1,45,7,-1,-1,-1,2,1,2
2016010003051,1,9,0,18,0,0,0,4,0,0,1,1,6,2,41,7,1984,1,14,8,1,8
2016010003051,2,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,2685,2,13,-1,-1,-1
2016010003051,3,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,1497,1,12,-1,-1,-1
2016010003051,4,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,1398,1,4,-1,-1,-1
2016010003051,5,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010003054,1,9,0,18,0,1,0,0,0,0,1,1,6,1,28,6,1984,1,11,-1,-1,-1
2016010003054,2,19,0,4,0,1,0,0,0,0,3,1,1,1,38,7,2198,2,-1,10,1,10
2016010003058,1,9,0,18,0,4,0,9,4,1,1,1,2,1,56,9,1399,2,13,4,1,4
2016010003059,1,9,0,16,0,1,0,0,1,3,1,1,2,1,29,6,1242,1,3,3,1,3
2016010003066,1,9,0,18,0,8,0,0,0,0,1,1,6,2,51,8,1598,1,14,2,1,2
2016010003066,2,9,0,18,0,1,0,0,0,0,3,1,6,1,30,6,1390,1,7,5,1,5
2016010003066,3,9,0,3,0,5,0,0,0,0,1,1,6,2,31,6,-1,-1,-1,5,1,5
2016010003074,1,8,0,10,0,1,0,-1,0,0,2,-1,6,3,-1,-1,2499,2,5,-1,-1,-1
2016010003074,2,1,0,18,0,1,0,-1,0,0,1,1,2,1,37,7,-1,-1,-1,10,1,10
2016010003076,1,9,0,3,-1,6,0,-1,0,0,3,-1,3,1,62,9,-1,-1,-1,-1,1,-1
2016010003076,2,9,0,11,-1,-1,0,-1,-1,-1,1,-1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2016010003082,1,9,-1,3,-1,4,-1,0,0,0,2,-1,6,2,39,7,-1,-1,-1,-1,1,-1
2016010003082,2,9,-1,18,-1,-1,-1,0,0,0,1,-1,6,1,39,7,-1,-1,-1,-1,-1,-1
2016010003083,1,1,0,18,0,8,-1,0,0,0,4,1,1,2,33,6,-1,-1,-1,2,1,2
2016010003083,2,9,0,-1,0,6,0,0,0,0,1,-1,6,1,24,5,1600,2,7,4,1,4
2016010003099,1,9,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,6,1,17,4,1598,1,12,-1,-1,-1
2016010003101,1,9,0,6,0,0,0,0,0,0,3,1,6,2,33,6,-1,-1,-1,-1,1,-1
2016010003101,2,9,0,5,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010003104,1,9,-1,3,0,1,-1,0,0,0,2,-1,6,1,38,7,-1,-1,-1,-1,1,-1
2016010003104,2,9,-1,8,0,1,-1,0,0,0,1,-1,6,1,39,7,-1,-1,-1,-1,-1,-1
2016010003108,1,1,0,18,0,-1,0,-1,0,0,-1,1,6,1,28,6,-1,-1,-1,2,1,2
2016010003108,2,9,0,18,0,8,0,-1,0,0,-1,-1,6,1,36,7,1497,8,7,-1,-1,-1
2016010003115,1,9,0,18,0,0,0,0,0,0,1,1,3,2,34,6,1699,1,10,7,1,7
2016010003115,2,9,0,18,0,0,0,0,0,0,2,1,6,2,55,8,1587,1,10,6,1,6
2016010003115,3,9,0,18,0,0,0,0,0,0,2,1,6,2,59,9,1390,1,6,1,1,1
2016010003119,1,8,0,4,0,1,0,0,0,0,2,1,6,1,32,6,1560,2,3,6,1,6
2016010003119,2,9,0,18,0,1,0,0,0,0,1,1,6,1,32,6,1995,2,4,5,1,5
2016010003120,1,9,-1,-1,-1,0,-1,-1,-1,-1,-1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010003120,2,9,-1,-1,-1,0,-1,-1,-1,-1,3,1,6,2,40,7,-1,-1,-1,-1,1,-1
2016010003121,1,9,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,6,1,26,6,-1,-1,-1,-1,-1,-1
2016010003121,2,20,0,-1,0,-1,-1,-1,-1,-1,-1,-1,6,1,17,4,-1,-1,-1,-1,-1,-1
2016010003122,1,9,-1,18,0,0,-1,0,0,0,4,1,6,1,43,7,1998,2,6,1,1,1
2016010003122,2,9,-1,18,0,0,-1,0,0,0,4,-1,6,1,17,4,-1,-1,-1,4,1,4
2016010003122,3,9,-1,12,0,0,-1,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2016010003126,1,8,0,18,0,0,0,0,0,0,0,1,6,1,50,8,2402,2,11,9,1,9
2016010003126,2,9,0,18,0,0,0,0,0,0,2,1,2,1,53,8,1560,2,7,4,1,4
2016010003127,1,5,0,18,0,0,5,0,0,0,1,1,1,1,33,6,599,1,15,4,1,4
2016010003127,2,9,0,12,0,0,0,0,0,0,0,1,1,1,33,6,-1,-1,-1,7,1,7
2016010003131,1,19,0,1,6,2,0,0,0,0,2,1,1,1,30,6,-1,-1,-1,8,1,8
2016010003132,1,9,0,7,0,1,0,0,0,0,1,1,6,1,55,8,1997,1,5,9,1,9
2016010003133,1,8,0,9,0,6,0,0,0,0,1,2,1,1,51,8,1910,2,6,3,1,3
2016010003133,2,3,0,3,0,1,5,0,0,0,1,1,6,1,34,6,-1,-1,-1,4,1,4
2016010003141,1,1,-1,18,-1,-1,-1,-1,-1,-1,-1,1,6,1,21,5,-1,-1,-1,-1,1,-1
2016010003141,2,9,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,6,1,21,5,-1,-1,-1,-1,1,-1
2016010003142,1,9,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,6,1,48,8,-1,-1,-1,-1,1,-1
2016010003145,1,3,-1,18,-1,8,5,0,-1,0,3,1,6,1,33,6,-1,-1,-1,-1,1,-1
2016010003146,1,9,-1,-1,-1,4,-1,0,0,0,1,-1,2,2,56,9,-1,-1,-1,-1,1,-1
2016010003146,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2016010003150,1,19,0,18,0,8,0,0,0,0,1,1,1,1,26,6,2143,2,1,2,1,2
2016010003150,2,9,0,18,0,8,0,0,0,0,1,1,2,1,40,7,3993,1,-1,8,1,8
2016010003152,1,9,0,4,0,1,0,0,0,0,2,1,6,1,51,8,2494,8,-1,3,1,3
2016010003152,2,9,0,18,0,1,0,4,0,0,2,1,6,1,25,5,1248,1,1,-1,-1,-1
2016010003157,1,5,0,15,0,8,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,-1,1,-1
2016010003157,2,9,0,9,0,8,0,0,0,0,1,1,2,1,42,7,-1,-1,-1,-1,1,-1
2016010003158,1,9,0,18,0,8,0,0,0,0,1,1,1,2,42,7,1498,1,-1,1,1,1
2016010003158,2,9,0,18,0,8,0,4,0,0,4,1,6,2,36,7,1390,1,12,9,1,9
